"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 2-change.nlogo"
"pop-endowment"
"03/06/2024 22:46:56:121 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","maximum-sugar-endowment","minimum-sugar-endowment","initial-population","visualization","[step]","count turtles","gini-index-reserve","mean-sugar","median-sugar","mean-lowviz","mean-hiviz","median-lowviz","median-hiviz","sd-lowviz","sd-hiviz","mean-lowmtb","mean-himtb","median-lowmtb","median-himtb","sd-lowmtb","sd-himtb","starve-count","age-death-count"
"123","35","0","300","color-agents-by-vision","500","178","35.516345135595564","610.0842696629213","612.5","546.5510204081633","674.830985915493","522","668","425.96821385836654","442.92504963885875","924.0384615384615","0","1059.5","0","403.050621754022","0","0","0"
"124","35","0","400","color-agents-by-vision","500","216","41.291907052562635","579.3796296296297","583.5","506.54901960784315","662.1294117647059","481","619","346.03024802612214","401.451259813196","927.4512195121952","0","1060.5","0","340.4395906398632","0","0","0"
"125","35","0","500","color-agents-by-vision","500","270","51.57538039608662","561.7925925925925","537.5","537.5454545454545","583.8518518518518","450","555","313.3835948354057","401.8757146140317","821.9448818897638","0","984","0","353.53377753549614","0","0","0"
"126","35","0","600","color-agents-by-vision","500","286","44.739637224780914","615.6888111888112","537","467.5925925925926","658.7345132743363","414","537","312.63888025075266","362.1282827579178","841.2828947368421","0","954","0","287.9150771078202","0","0","0"
"127","35","0","700","color-agents-by-vision","500","311","43.86865536119642","602.0096463022508","501","487.4","712.4351851851852","588","935.5","296.25938893462074","272.70456689704963","758.3728813559322","0","901","0","309.86290397593666","0","0","0"
"128","35","0","800","color-agents-by-vision","500","365","62.85043813491978","510.25753424657535","475","362.2894736842105","617.1384615384616","308","493","276.3984146210508","289.0530316367397","715.1746031746031","0","804","0","278.44013870297533","0","0","0"
"131","35","5","100","color-agents-by-vision","500","65","10.350256280681498","852.4307692307692","983","688.2105263157895","872.7407407407408","673","964","453.6404081241451","519.0837780753399","1194.392857142857","10","1417.5","8","446.6381698443436","5.291502622129181","0","0"
"129","35","0","900","color-agents-by-vision","500","382","63.196992979760296","497.4397905759162","388.5","317.2436974789916","598.9172413793103","212","413","262.2327846181436","260.24754517596307","706.14","0","802","0","240.85112981605116","0","0","0"
"132","35","5","200","color-agents-by-vision","500","120","21.114462395815508","681.8833333333333","720.5","574.2413793103449","771.4736842105264","567","776.5","439.00566667123803","409.0399925496023","1060.7441860465117","0","1159","0","354.0777485930547","0","0","0"
"133","35","5","300","color-agents-by-vision","500","181","35.26883122847301","601.5193370165746","623","482.57142857142856","750.9850746268656","510","736","384.16241154173116","401.79659004757355","918.2089552238806","0","1071","0","418.57834925380865","0","0","0"
"130","35","0","1000","color-agents-by-vision","500","433","80.4376966628706","427.89607390300233","312","288.6818181818182","518.2163742690059","155","333","263.100286170366","267.69500856881723","630.5022421524664","0","726","0","247.39451067852949","0","0","0"
"134","35","5","400","color-agents-by-vision","500","232","46.52709623995587","562.1724137931035","544.5","573.7377049180328","538","510","553","358.2811234044827","405.47897001194923","907.6559139784946","0","1011","0","337.78963400265076","0","0","0"
"135","35","5","500","color-agents-by-vision","500","264","52.28323914073719","535.5189393939394","524","532.5454545454545","532.2788461538462","461","535","323.9952300434515","388.77905614838176","792.5","0","964","0","366.2607485077208","0","0","0"
"136","35","5","600","color-agents-by-vision","500","283","44.4764117778196","618.1590106007067","537","524.1369863013699","625.1951219512196","566","534","291.5593762220891","393.059513671257","818.2405063291139","0","959.5","0","316.4917046513507","0","0","0"
"137","35","5","700","color-agents-by-vision","500","318","51.073669237923255","574.811320754717","512.5","443.9047619047619","645.4","399","515.5","298.4642912480204","330.21280126252987","763.3735632183908","0","902","0","310.9597739759287","0","0","0"
"141","35","10","100","color-agents-by-vision","500","63","11.284042093779124","698.3650793650794","633","645.8888888888889","698.3448275862069","693.5","494","460.82290701959136","467.2590498903509","942.3125","8","1252","11","650.0525844114459","5.196152422706632","0","0"
"138","35","5","800","color-agents-by-vision","500","363","55.15028342882726","541.3829201101928","563","388.6237623762376","652.6040268456376","520","857","278.8657688381688","265.1529599039715","717.6571428571428","0","827.5","0","258.22297877399933","0","0","0"
"139","35","5","900","color-agents-by-vision","500","371","66.13482196277327","491.05390835579516","454","329.7903225806452","614.4710144927536","209.5","497","273.65907441792825","270.2482014641054","695.0054054054054","0","798","0","293.8360326798904","0","0","0"
"142","35","10","200","color-agents-by-vision","500","123","20.46314680084315","717.4146341463414","752","636.6153846153846","799.2790697674419","579.5","788","415.56352842116223","416.29404246228444","1035.8163265306123","0","1156","0","398.9391491542177","0","0","0"
"143","35","10","300","color-agents-by-vision","500","185","35.21460622548847","611.9567567567567","627","663.7142857142857","662.3424657534247","865.5","662","383.5071968488247","416.48850254832576","980.4931506849315","0","1072","0","326.1521084848325","0","0","0"
"140","35","5","1000","color-agents-by-vision","500","454","87.17352705124411","400.6916299559471","275.5","285.06666666666666","484.1864406779661","142.5","301","259.07828651474705","267.87370717731585","619.1741071428571","0","706.5","0","226.08869851368468","0","0","0"
"144","35","10","400","color-agents-by-vision","500","229","49.16190829622298","529.5196506550218","545","520.1111111111111","537.4431818181819","483","566.5","354.1488711531749","415.08450484193537","842.2555555555556","0","1015.5","0","392.9624038142652","0","0","0"
"145","35","10","500","color-agents-by-vision","500","263","48.008473387015876","568.9923954372623","533","525.5645161290323","559.3658536585366","449","541","310.59881988986234","388.5276804766956","880.4778761061947","0","993","0","286.7557789100439","0","0","0"
"146","35","10","600","color-agents-by-vision","500","292","54.10016077070237","549.5787671232877","500.5","450.6333333333333","596.8245614035088","385","539","312.31093876441486","400.0840010384995","759.1632653061224","0","926","0","362.58093174624764","0","0","0"
"147","35","10","700","color-agents-by-vision","500","322","51.00523262521218","565.3136645962733","472.5","385.0686274509804","663.4396551724138","275","505.5","298.55753081112863","292.2674263422963","775.4268292682926","0","899.5","0","298.835183681299","0","0","0"
"148","35","10","800","color-agents-by-vision","500","339","53.096324138715445","544.6519174041298","459","392.00925925925924","645.8403361344538","337","481","286.6573549829156","282.7139952407217","720.5762711864406","0","841","0","309.67267561839105","0","0","0"
"151","35","15","100","color-agents-by-vision","500","71","13.485027932960895","756.3380281690141","781","694.3809523809524","807.0571428571428","698","900","411.76200361258157","521.702526398349","1074.5","12.4","1386","8","548.8062122650305","10.691117808723277","0","0"
"149","35","10","900","color-agents-by-vision","500","415","71.9519727442576","460.4313253012048","332","328.89344262295083","574.046511627907","197","778","268.8199129091447","261.94944826200225","655.3738738738739","0","756.5","0","245.63026300044405","0","0","0"
"152","35","15","200","color-agents-by-vision","500","125","22.508179709437208","655.28","681","547.6666666666666","722.6896551724138","521","717.5","400.53759850492435","392.1296870552578","1022.875","0","1150","0","436.8566735270599","0","0","0"
"153","35","15","300","color-agents-by-vision","500","184","38.5138295844453","570.2173913043479","588.5","431.6595744680851","675.2253521126761","435","683","388.25161477285326","422.3116045624232","939.9701492537314","0","1083","0","394.59403649939577","0","0","0"
"150","35","10","1000","color-agents-by-vision","500","432","77.65637799959306","443.6365740740741","343.5","296.4846153846154","525.248275862069","162","349","252.40171115205737","264.7599681009429","641.5194805194806","0","727","0","236.68584629472608","0","0","0"
"154","35","15","400","color-agents-by-vision","500","241","47.67427491830057","568.8298755186722","549","575.5471698113207","565.83","525","555","331.2844795429855","418.1689053891304","921.2079207920792","0","1014","0","295.57561864374685","0","0","0"
"155","35","15","500","color-agents-by-vision","500","263","48.12645773067491","586.2281368821293","547","557.2923076923076","530.5206611570248","614","538","324.71822992581406","411.3108536369533","861.6434108527131","0","985","0","309.9535196618602","0","0","0"
"156","35","15","600","color-agents-by-vision","500","284","47.6891084798352","574.2288732394367","509.5","486.7972972972973","601.0229007633587","419","523","321.62357729502264","366.74836197314147","816.0833333333334","0","967.5","0","323.3635734527506","0","0","0"
"157","35","15","700","color-agents-by-vision","500","314","48.81586752887036","584.0955414012739","497","403.0520833333333","671.9747899159664","338.5","519","296.14492788397274","305.9877161095085","785.1515151515151","0","922","0","303.9395319768392","0","0","0"
"161","35","20","100","color-agents-by-vision","500","58","9.769613715363018","877.948275862069","946.5","660.4","887.4761904761905","642","1005","417.4278038518415","624.7585628903072","1217.2592592592594","8.75","1448","9","516.3647035986359","3.774917217635375","0","0"
"158","35","15","800","color-agents-by-vision","500","340","52.011037538837634","577.4411764705883","539","421.41","649.2213114754098","365","503.5","277.5119651620103","306.92410325991364","752.1128205128205","0","868","0","291.6934692265606","0","0","0"
"159","35","15","900","color-agents-by-vision","500","402","67.81460126685077","490.1094527363184","392.5","344.0751879699248","591.0839694656488","209","795","274.96951963478455","266.37737944410134","673.362831858407","0","771.5","0","256.5596508311696","0","0","0"
"162","35","20","200","color-agents-by-vision","500","121","21.06825446045225","692.9586776859504","733","549.5","886.953488372093","513","850","414.4541668390564","381.8387813305738","1031.2619047619048","0","1158","0","432.6580387712178","0","0","0"
"163","35","20","300","color-agents-by-vision","500","176","33.31949160807539","640.8352272727273","676","661.734693877551","732.3166666666667","853","718.5","406.31708551277023","415.28040319383746","1008.3896103896104","0","1075","0","303.266911961453","0","0","0"
"160","35","15","1000","color-agents-by-vision","500","444","81.33566184542391","420.59234234234236","343","319.94890510948903","492.1941176470588","231","363","262.2751788273901","261.62128319993644","619.0814479638009","0","708","0","241.6867857930689","0","0","0"
"164","35","20","400","color-agents-by-vision","500","232","48.9434215511612","534.6939655172414","544.5","527.0806451612904","496.6744186046512","491","585","339.7497294121697","408.82582058033887","886.6966292134831","0","1029","0","354.17450130532035","0","0","0"
"165","35","20","500","color-agents-by-vision","500","261","47.31552565537238","578.6245210727969","524","513.3939393939394","628.5258620689655","448.5","561","324.56118914800254","401.47002619626903","873.9043478260869","0","1001","0","318.6034210318704","0","0","0"
"166","35","20","600","color-agents-by-vision","500","285","48.71239385361906","555.340350877193","487","462.67857142857144","574.5390625","421","522","311.69770361932166","344.4491871910783","819.6587301587301","0","928.5","0","300.16228044705184","0","0","0"
"167","35","20","700","color-agents-by-vision","500","314","46.368803964181375","596.4235668789809","506","483.76","694.7844827586207","600","932.5","301.56792691772534","308.69289103332585","783.4540229885057","0","907","0","288.1781434851816","0","0","0"
"168","35","20","800","color-agents-by-vision","500","365","56.529117829449405","534.5780821917808","430","361.624","642.8540145985402","273","832","268.8047517821163","256.38715956611816","753.5364583333334","0","832","0","217.7022288446661","0","0","0"
"171","35","25","100","color-agents-by-vision","500","62","12.44576750766329","752.4354838709677","552","480.3125","876.4761904761905","370.5","950","437.99736966485693","562.9709245642815","1060","14.75","1425","14","630.106584390536","6.994045086119096","0","0"
"169","35","20","900","color-agents-by-vision","500","406","70.8831131384397","474.0911330049261","364.5","322.4424778761062","583.1910828025477","188","784","267.686781854315","278.97746287427714","656.4349775784754","0","772","0","272.55971167565417","0","0","0"
"172","35","25","200","color-agents-by-vision","500","126","23.394200903371132","697.563492063492","681.5","523.1538461538462","876.8541666666666","504","890.5","399.6758909588683","448.6676251465107","1034.5576923076924","0","1191","0","448.21381511206823","0","0","0"
"173","35","25","300","color-agents-by-vision","500","179","35.39470071261128","598.1620111731844","615","468.1578947368421","762.7118644067797","469","728","380.78944263734536","381.170974889469","955.060606060606","0","1093","0","385.4476270435106","0","0","0"
"170","35","20","1000","color-agents-by-vision","500","460","82.38446368351515","440.9304347826087","525.5","312.40875912408757","525.277108433735","173","720","263.7521551276469","263.7862455693779","638.1666666666666","0","715","0","210.6316222349904","0","0","0"
"174","35","25","400","color-agents-by-vision","500","242","53.65535902429678","517.702479338843","527.5","491.3255813953488","522.757281553398","444","553","345.5684565169901","433.33694868822346","928.2777777777778","0","1030.5","0","294.18017974076633","0","0","0"
"175","35","25","500","color-agents-by-vision","500","276","55.64980494148251","515.4528985507246","518","486.75","524.5583333333333","467.5","540.5","297.8527586287977","406.20218494737617","763.5384615384615","0","961","0","382.9247819013083","0","0","0"
"176","35","25","600","color-agents-by-vision","500","286","45.18927658123543","615.2797202797203","533","500.0470588235294","641.8220338983051","400","533","292.67920460244983","394.22011360646763","819.2981366459627","0","963","0","308.5202555084612","0","0","0"
"177","35","25","700","color-agents-by-vision","500","326","47.069218523583075","601.1901840490798","573","392.8085106382979","706.504","299.5","931","273.62384024111566","288.61883626187887","782.855614973262","0","908","0","282.6216276529934","0","0","0"
"178","35","25","800","color-agents-by-vision","500","333","52.19932254227641","580.6906906906906","505","381.47058823529414","704.5984848484849","318.5","897.5","283.78923659919093","296.38879612928906","759.0526315789474","0","896","0","306.05724015663696","0","0","0"
"181","40","0","100","color-agents-by-vision","500","67","10.499819963234595","787.5671641791045","849","587.8333333333334","809.6","618","952","340.9042042430516","458.65282803735835","1259.888888888889","10","1394","8","360.7454518711936","4.358898943540674","0","0"
"179","35","25","900","color-agents-by-vision","500","392","70.0074988274561","467.76020408163265","375.5","322.46875","595.6422018348624","210","416","261.8243065868504","272.11535962391974","658.5634517766498","0","782","0","297.7647206461737","0","0","0"
"182","40","0","200","color-agents-by-vision","500","125","20.9114502840455","750.584","769","568.9722222222222","900.2272727272727","548","842","394.6236171421437","419.62607184150653","1105","0","1193","0","326.2636422982406","0","0","0"
"183","40","0","300","color-agents-by-vision","500","173","30.73467239715817","659.0173410404624","677","555.6122448979592","808.296875","512","753.5","414.04230944869084","380.2378403422976","1009.7916666666666","0","1085.5","0","313.74956091097715","0","0","0"
"180","35","25","1000","color-agents-by-vision","500","431","80.89034564958297","436.046403712297","342","302.1937984496124","530.327485380117","147","368","270.84200530242776","270.182440114069","640.7027027027027","0","735","0","257.7469064323911","0","0","0"
"184","40","0","400","color-agents-by-vision","500","215","40.07463130442742","609.9441860465116","585","539.6730769230769","642.4505494505495","500","632","353.6158723011286","423.6136673835479","953.5326086956521","0","1051.5","0","306.91175132407716","0","0","0"
"185","40","0","500","color-agents-by-vision","500","266","50.66258111978141","572.3458646616541","541","496.7721518987342","597.8947368421053","432","562","356.2506661934243","402.60673155221014","850.6984126984127","0","993","0","332.95069352302045","0","0","0"
"186","40","0","600","color-agents-by-vision","500","294","48.461923812531815","581.5408163265306","511","445.94444444444446","644.4537037037037","371.5","527.5","332.9302103576499","341.1590027045179","776.8940397350993","0","942","0","347.82737389530615","0","0","0"
"187","40","0","700","color-agents-by-vision","500","315","48.148828721544874","575.8190476190476","478","400.16129032258067","713.4732142857143","323","903","300.01149580592454","274.05694022094923","757.2484848484848","0","905","0","324.47154796647965","0","0","0"
"188","40","0","800","color-agents-by-vision","500","344","54.50208318028692","553.9941860465116","470.5","418.72972972972974","644.6782608695652","374","484","295.10759042472955","290.6416841376206","733.978947368421","0","846.5","0","294.608806319144","0","0","0"
"191","40","5","100","color-agents-by-vision","500","62","10.258455912906177","776.3225806451613","776","762.1578947368421","720.3636363636364","684","501.5","406.7688755652956","501.4494747804366","1199.7","11.333333333333334","1320","10","429.01369135310944","2.3094010767585034","0","0"
"189","40","0","900","color-agents-by-vision","500","370","58.362371010319194","518.0594594594595","406.5","377.8688524590164","614.2814814814815","262.5","842","267.1301707271603","273.88497563463727","716.495","0","818","0","242.6404167367235","0","0","0"
"192","40","5","200","color-agents-by-vision","500","124","21.935359838355026","678.508064516129","646","605.5","783.547619047619","563","825","409.0059870416293","452.8178012090003","1079.093023255814","0","1185","0","364.8696971557751","0","0","0"
"193","40","5","300","color-agents-by-vision","500","168","29.15512263002261","684.4047619047619","671.5","560.9130434782609","807.1034482758621","533","722","404.558240613523","400.11448754799613","934.7532467532468","0","1100","0","441.7794804699737","0","0","0"
"190","40","0","1000","color-agents-by-vision","500","456","85.06143570658104","428.9714912280702","316","302.7054794520548","512.296511627907","158.5","333.5","264.0436005743205","266.3276340200747","606.2745098039215","0","708","0","253.34708059365843","0","0","0"
"194","40","5","400","color-agents-by-vision","500","215","41.46999268977118","591.7162790697674","579","542.0357142857143","607.7215189873418","497","589","345.68719250926125","402.78791061953785","901.6966292134831","0","1054","0","375.9657081949212","0","0","0"
"195","40","5","500","color-agents-by-vision","500","253","46.05322386440321","597.4466403162055","565","549.3934426229508","622.6304347826087","500","577.5","338.00050683830466","394.85976693892434","866.6475409836065","0","1002","0","335.25295549399254","0","0","0"
"196","40","5","600","color-agents-by-vision","500","276","47.09239127019538","576.5688405797101","516","496.45205479452056","588.8725490196078","402","531","312.94914572214316","374.5576049648472","828.1007751937984","0","964","0","318.3854249608788","0","0","0"
"197","40","5","700","color-agents-by-vision","500","304","47.76892834097566","576.0559210526316","483.5","391.71875","677.6194690265487","321","501","286.5250132600716","304.12865342130857","767.7792207792207","0","930.5","0","337.01231037334486","0","0","0"
"201","40","10","100","color-agents-by-vision","500","71","11.116755037115587","796.9014084507043","864","641.625","883.5769230769231","654","969.5","440.77045317410324","402.754235044343","1119.695652173913","0","1355","0","528.664736068196","0","0","0"
"198","40","5","800","color-agents-by-vision","500","373","65.66343157621397","495.5710455764075","428","337.0344827586207","597.169014084507","283.5","478.5","272.6978238791534","293.6485807255702","683.9076923076923","0","799","0","305.86623936587455","0","0","0"
"199","40","5","900","color-agents-by-vision","500","409","75.74006647155119","443.5965770171149","334","286.2882882882883","546.1073825503356","188","376","253.50905981255073","281.79701197607335","635.8277511961722","0","769","0","285.4641783320352","0","0","0"
"202","40","10","200","color-agents-by-vision","500","130","24.08762730252797","659.3923076923077","668.5","513.15625","665.1111111111111","551","742","401.28447872164605","378.3245604185288","931.3461538461538","0","1124.5","0","482.33455497827805","0","0","0"
"203","40","10","300","color-agents-by-vision","500","176","34.699709220523424","605.7386363636364","570.5","480.3265306122449","719.0714285714286","469","696.5","348.4556038050317","429.32648551985596","1015.3636363636364","0","1112.5","0","331.2521064717295","0","0","0"
"200","40","5","1000","color-agents-by-vision","500","441","78.99046608532629","440.2471655328798","341","334.4015151515151","504.7435897435897","214.5","338.5","263.87039554777976","270.9757725581426","623.1803278688525","0","708","0","240.43610981629982","0","0","0"
"204","40","10","400","color-agents-by-vision","500","238","49.02911203769209","558.2605042016806","569","523.2264150943396","606.7319587628866","506","605","368.5045997786937","412.3220958653946","855.3269230769231","0","1022","0","381.47145975540076","0","0","0"
"205","40","10","500","color-agents-by-vision","500","265","56.35162938873034","511.70943396226414","514","434.171875","514.3559322033898","428","546.5","305.6695775261254","425.433745992799","790.1727272727272","0","999","0","396.5255029361066","0","0","0"
"206","40","10","600","color-agents-by-vision","500","285","50.74233834524694","555.1684210526316","507","455.4878048780488","588.0438596491229","397","529.5","298.96233066740183","383.4259719103725","791.4469696969697","0","956","0","344.51039081580706","0","0","0"
"207","40","10","700","color-agents-by-vision","500","334","51.08231550527127","558.8982035928144","485.5","411.7","667.0540540540541","340","503","278.1964704067775","279.13547827787","741.2666666666667","0","860","0","290.2192505810412","0","0","0"
"208","40","10","800","color-agents-by-vision","500","363","57.998682443560455","543.6225895316804","542","352.76666666666665","640.531746031746","234","833","287.9301308027516","278.5511855730055","736.5539215686274","0","839.5","0","262.24861673537845","0","0","0"
"211","40","15","100","color-agents-by-vision","500","72","12.242680318097943","850.5416666666666","872","616.5","884.6216216216217","619.5","965","444.00952078244285","563.57585269575","1224.8181818181818","3.3333333333333335","1431","3","466.1537738869985","1.5275252316519468","0","0"
"209","40","10","900","color-agents-by-vision","500","374","60.01402741710842","524.0882352941177","481.5","372.44347826086954","672.8285714285714","283","840.5","266.85225530850244","266.5510585304435","711.2523809523809","0","813.5","0","260.1182802710069","0","0","0"
"212","40","15","200","color-agents-by-vision","500","129","21.73224379454412","693.937984496124","715","578.3243243243244","757.8823529411765","568","798","381.3227747703493","407.13347428374516","1012.3125","0","1155","0","424.5864148441549","0","0","0"
"213","40","15","300","color-agents-by-vision","500","184","34.95873596812277","619.2228260869565","617.5","537.1272727272727","661.4788732394367","518","681","367.21903114492426","434.71129530019056","916.3717948717949","0","1073","0","411.51850912198745","0","0","0"
"210","40","10","1000","color-agents-by-vision","500","462","88.47336307085735","409.54761904761904","319.5","302.18978102189783","483.5759493670886","166","331","265.280249504477","259.56495436120116","610.9285714285714","0","695.5","0","238.35172204042982","0","0","0"
"214","40","15","400","color-agents-by-vision","500","230","44.08499837954761","576.8652173913043","577","541.8225806451613","593.9397590361446","498.5","605","336.75673587010374","389.8913341231521","904.1304347826087","0","1053.5","0","350.13260337001753","0","0","0"
"215","40","15","500","color-agents-by-vision","500","265","51.01289435571603","565.4075471698113","542","460.4189189189189","569.8362068965517","422","567","300.7106198614299","424.16909966715366","845.139344262295","0","999","0","346.95719400567805","0","0","0"
"216","40","15","600","color-agents-by-vision","500","289","44.048191878554405","607.2179930795847","539","504.31081081081084","619.3529411764706","584","532","284.1967255012538","365.55021422867765","831.6993464052288","0","932","0","263.3499544074616","0","0","0"
"217","40","15","700","color-agents-by-vision","500","325","50.3843066651664","574.2369230769231","489","369.69072164948454","655.3362831858407","333","507","271.410910829285","304.53312072450325","769.3699421965318","0","902","0","296.332331545484","0","0","0"
"221","40","20","100","color-agents-by-vision","500","67","12.91511451649744","718.7910447761194","650","388.4736842105263","857.4285714285714","185","941","412.3195050795025","465.51246722602093","1128.25","7","1432.5","7","575.9161008889731","8.48528137423857","0","0"
"218","40","15","800","color-agents-by-vision","500","354","53.58974691198066","555.957627118644","563.5","417.3764705882353","636.8358208955224","549","798.5","282.0924357314792","266.96278904988054","732.9166666666666","0","814.5","0","263.21103169992455","0","0","0"
"219","40","15","900","color-agents-by-vision","500","402","69.69471316907213","476.7313432835821","400.5","323.06140350877195","546.3284671532847","213.5","409","268.31830539566636","269.6737710393869","678.183962264151","0","763.5","0","249.4155426530741","0","0","0"
"222","40","20","200","color-agents-by-vision","500","120","21.702583757581383","718.5916666666667","779","495.80555555555554","940.3863636363636","518.5","849","407.4478630587122","403.4089745406734","1073.88","0","1249","0","409.7424596808416","0","0","0"
"223","40","20","300","color-agents-by-vision","500","166","31.95011392536707","637.1746987951807","649","619.4285714285714","670.4464285714286","571","713.5","384.5145207487835","452.51249785424227","951.068493150685","0","1078","0","403.89892605174555","0","0","0"
"220","40","15","1000","color-agents-by-vision","500","447","78.88012302693816","451.69351230425053","516","304.4714285714286","579.4140127388536","157.5","758","255.81328743191094","250.09572640588453","633.3725490196078","0","738","0","238.26399379583125","0","0","0"
"224","40","20","400","color-agents-by-vision","500","236","46.67166014289246","582.3983050847457","581","540.6153846153846","645.304347826087","490.5","598.5","364.7717607021293","413.49929213515384","889.566037735849","0","1043.5","0","359.7939627029395","0","0","0"
"225","40","20","500","color-agents-by-vision","500","267","50.126612093861624","548.5805243445693","510","529.9242424242424","548.063063063063","440.5","536","277.2818233442459","420.4530084926641","890.6018518518518","0","987.5","0","254.4290268742243","0","0","0"
"226","40","20","600","color-agents-by-vision","500","293","49.940915868204925","558.5255972696245","495","449.35555555555555","568.3584905660377","383.5","507.5","294.9311216908495","381.0165147946626","794.2695035460993","0","935","0","304.61052133204515","0","0","0"
"227","40","20","700","color-agents-by-vision","500","330","46.89283959776625","604.5030303030303","608.5","422.3693693693694","714.9449541284404","333","918","291.2978771550751","268.2006861531251","775.0558375634517","0","894","0","274.6233263145269","0","0","0"
"228","40","20","800","color-agents-by-vision","500","381","60.308818133427046","507.87139107611546","406","381.2068965517241","587.4307692307692","274.5","411","263.9280375320179","275.9355878793426","701.6225490196078","0","793.5","0","244.04178694385774","0","0","0"
"231","40","25","100","color-agents-by-vision","500","67","12.209305114215482","746.820895522388","757","441.44","879.65","298","960","395.81804321346107","442.8891122950232","1135.1","0","1431","0","573.5767649261587","0","0","0"
"229","40","20","900","color-agents-by-vision","500","397","67.54012488017213","486.10831234256926","383","366.9159663865546","588.1582278481013","272","792.5","275.12907848437226","281.2919358041247","642.6726457399103","0","778","0","298.6296714071967","0","0","0"
"232","40","25","200","color-agents-by-vision","500","123","19.988172826879342","747.2113821138212","790","569.7777777777778","833.6274509803922","593","843","395.0336051608131","424.28523239840973","1039.3653846153845","0","1190.5","0","422.85639470508943","0","0","0"
"230","40","20","1000","color-agents-by-vision","500","407","70.75145409439625","471.42997542997546","384","325.8","584.7191780821918","186","764.5","270.07532718288275","268.0016660563418","663.741935483871","0","760","0","257.381827867872","0","0","0"
"233","40","25","300","color-agents-by-vision","500","198","36.55434711767196","619.939393939394","623.5","529.0384615384615","669.85","507","652","352.67620885966477","413.89979524799134","968.873417721519","0","1084","0","333.63646602823627","0","0","0"
"234","40","25","400","color-agents-by-vision","500","236","51.76709489427124","526.4110169491526","537","449.6140350877193","578.6116504854369","448","595","351.2660649293173","431.34921099234646","895.6777777777778","0","1049","0","365.70089170967776","0","0","0"
"235","40","25","500","color-agents-by-vision","500","270","51.24132208455095","560.1703703703704","520.5","459.72222222222223","568.9181818181818","401.5","552","284.4006409444959","433.49482567450804","866.0932203389831","0","990.5","0","318.68729112767096","0","0","0"
"236","40","25","600","color-agents-by-vision","500","283","43.5328270369325","601.6113074204947","523","478.55696202531647","655.5354330708661","418","540","299.8891994889772","347.7411643526358","834.6115107913669","0","955","0","290.2357240566975","0","0","0"
"237","40","25","700","color-agents-by-vision","500","307","44.72928925405685","603.3941368078176","520","464.8404255319149","672.2545454545455","411","524","276.42118802095064","314.5291934165402","804.630303030303","0","919","0","273.69054592693857","0","0","0"
"241","45","0","100","color-agents-by-vision","500","59","8.342960878642101","933.6440677966102","981","784.625","1123.6","815","1015","439.3332637835049","437.05619122226636","1223.392857142857","23","1433","23","447.5369084126296","16.97056274847714","0","0"
"238","40","25","800","color-agents-by-vision","500","342","48.880105133453895","588.5029239766081","633","436.7383177570093","696.9357798165138","376","870","285.4652388198988","267.46281414187627","762.5490196078431","0","859.5","0","256.75811881104903","0","0","0"
"239","40","25","900","color-agents-by-vision","500","401","67.64438544189801","481.82543640897757","369","338.5740740740741","552.56","234.5","381","262.99448143542816","272.84406835697183","669.2614678899082","0","781","0","260.0720397922591","0","0","0"
"242","45","0","200","color-agents-by-vision","500","130","23.01048426206035","666.2","682.5","537.4054054054054","751.48","558","726.5","370.20725872734374","393.53127822166243","1031.0652173913043","0","1154","0","380.2553763035172","0","0","0"
"243","45","0","300","color-agents-by-vision","500","179","35.08233975060164","612.8715083798883","589","634.5471698113207","697.5285714285715","540","668.5","334.2018371052563","450.7025987335507","948.6712328767123","0","1081","0","405.34210704575486","0","0","0"
"240","40","25","1000","color-agents-by-vision","500","454","85.06076133181213","424.7136563876652","318.5","291.4140625","530.1626506024096","138","711.5","270.4375145010541","260.2429239096674","620.0411522633744","0","712","0","244.15180879426177","0","0","0"
"244","45","0","400","color-agents-by-vision","500","222","37.60591501481628","626.2882882882883","582.5","477.859649122807","695.5632183908046","429","639","337.27132139508836","370.99964587049556","940.4333333333333","0","1053","0","334.3493110472232","0","0","0"
"245","45","0","500","color-agents-by-vision","500","260","47.410091794004266","554.7538461538461","532","529.3809523809524","550.5445544554456","472","554","307.86865803306176","388.54509454508565","831.2666666666667","0","996","0","350.3306478464493","0","0","0"
"246","45","0","600","color-agents-by-vision","500","283","45.03351293357524","599.4204946996466","532","463.44776119402985","650.1984126984127","403","550.5","287.377920514881","361.4227003350236","805.4195804195804","0","956","0","333.63149977494066","0","0","0"
"247","45","0","700","color-agents-by-vision","500","319","51.030308283332126","560.5924764890282","527","442.1443298969072","612.8914728682171","421","538","285.2631091674667","321.171883506083","735.0952380952381","0","869","0","321.4833367152514","0","0","0"
"251","45","5","100","color-agents-by-vision","500","60","11.440983818491302","773.5166666666667","817","637.05","831.55","646.5","759","409.98234557625835","588.2732514920704","1156.0454545454545","16.4","1462","18","557.3579235808485","6.024948132556828","0","0"
"248","45","0","800","color-agents-by-vision","500","347","56.7370619734051","531.1844380403459","484","385.6601941747573","603.9457364341085","352","502","300.4911846084888","283.2817256636249","712","0","834","0","303.47463741728984","0","0","0"
