"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 3 Wealth Distribution.nlogo"
"experiment"
"02/29/2024 00:27:07:946 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"max-initial-vision","initial-population","[step]","(mean) gini-index","(std) gini-index","(mean) survival-ratio","(std) survival-ratio"
"6","100","0","0","0","1","0"
"6","100","4","0.18595628046202728","0.01811525480916525","1","0"
"6","100","8","0.1960618875783259","0.014354252249606236","0.9966666666666667","0.007453559924999306"
"6","100","12","0.20256336088804572","0.012259688860717495","0.995","0.007637626158259741"
"6","100","16","0.20226147407933615","0.012578925998481481","0.9916666666666667","0.010671873729054756"
"6","100","20","0.2032618535553249","0.011861118237135204","0.9916666666666667","0.010671873729054756"
"6","100","24","0.2015458278399169","0.01155389838331942","0.9899999999999999","0.011547005383792526"
"6","100","28","0.20195545833271913","0.011682530550235593","0.9899999999999999","0.011547005383792526"
"6","100","32","0.20206432913003525","0.012062377684777551","0.9899999999999999","0.011547005383792526"
"6","100","36","0.20218303332393828","0.012278499296980072","0.9899999999999999","0.011547005383792526"
"6","100","40","0.20191994125066917","0.012042453479447157","0.9899999999999999","0.011547005383792526"
"6","100","44","0.20166806376603932","0.01190912728575903","0.9899999999999999","0.011547005383792526"
"6","100","48","0.20119172802820104","0.011922152596210127","0.9899999999999999","0.011547005383792526"
"6","100","52","0.2005874083200461","0.011597389572202516","0.9899999999999999","0.011547005383792526"
"6","100","56","0.2001381539189441","0.011286819832370197","0.9899999999999999","0.011547005383792526"
"6","100","60","0.19971020044949203","0.011166801132490255","0.9899999999999999","0.011547005383792526"
"6","100","64","0.26883918675730367","0.024024542536963556","0.9899999999999999","0.011547005383792526"
"6","100","68","0.3143281758926591","0.02382042309795331","0.9899999999999999","0.011547005383792526"
"6","100","72","0.36511898287703226","0.02910543508425501","0.9899999999999999","0.011547005383792526"
"6","100","76","0.41810155224623213","0.026496918280392252","0.9899999999999999","0.011547005383792526"
"6","100","80","0.4659499491008677","0.02394304924811062","0.9883333333333333","0.012133516482134208"
"6","100","84","0.4880126852024575","0.02032562823239419","0.9883333333333333","0.012133516482134208"
"6","100","88","0.507782358556565","0.017163527353636136","0.9883333333333333","0.012133516482134208"
"6","100","92","0.5047470089550578","0.014304376653891079","0.9883333333333333","0.012133516482134208"
"6","100","96","0.4736298317058576","0.0346385710869926","0.9883333333333333","0.012133516482134208"
"6","100","100","0.4083471778428925","0.029292187446389426","0.9883333333333333","0.012133516482134208"
"6","100","104","0.33217085127598106","0.013567877095994609","0.9883333333333333","0.012133516482134208"
"6","100","108","0.30803790896594924","0.013023794795681302","0.9883333333333333","0.012133516482134208"
"6","100","112","0.2891546359982257","0.01296816262949986","0.9883333333333333","0.012133516482134208"
"6","100","116","0.2743773232294308","0.012900987799169409","0.9883333333333333","0.012133516482134208"
"6","100","120","0.26260208969744164","0.012655781024403982","0.9883333333333333","0.012133516482134208"
"6","100","124","0.25585687974641574","0.013724737022595997","0.9883333333333333","0.012133516482134208"
"6","100","128","0.2565511012237449","0.014101095572531471","0.9883333333333333","0.012133516482134208"
"6","100","132","0.26132202920380315","0.015615307529654317","0.9883333333333333","0.012133516482134208"
"6","100","136","0.2684549586277322","0.012842634770415784","0.9883333333333333","0.012133516482134208"
"6","100","140","0.27647567392180067","0.018727363212715818","0.9883333333333333","0.012133516482134208"
"6","100","144","0.3004390323481487","0.016560821358031615","0.9883333333333333","0.012133516482134208"
"6","100","148","0.3346976027892459","0.025495754228571352","0.9883333333333333","0.012133516482134208"
"6","100","152","0.3618895860587594","0.02508477508369826","0.9883333333333333","0.012133516482134208"
"6","100","156","0.3774599110275417","0.020254345569706195","0.9883333333333333","0.012133516482134208"
"6","100","160","0.42564342896414153","0.022829302725479457","0.9883333333333333","0.012133516482134208"
"6","100","164","0.4644834182356122","0.012585276585478507","0.9883333333333333","0.012133516482134208"
"6","100","168","0.48053296140954865","0.014195877457563599","0.9883333333333333","0.012133516482134208"
"6","100","172","0.47510959540401104","0.017029889888678814","0.9866666666666667","0.011055415967851343"
"6","100","176","0.45704116186036425","0.02153721559115833","0.9866666666666667","0.011055415967851343"
"6","100","180","0.44728455370003517","0.026911310723162378","0.9866666666666667","0.011055415967851343"
"6","100","184","0.41081565778916174","0.027573996190899293","0.9866666666666667","0.011055415967851343"
"6","100","188","0.38208783647063743","0.031602803119236966","0.9866666666666667","0.011055415967851343"
"6","100","192","0.3497584064922615","0.029778795969389447","0.9866666666666667","0.011055415967851343"
"6","100","196","0.32606485525029727","0.022365035216253052","0.9866666666666667","0.011055415967851343"
"6","100","200","0.3097254439125405","0.01642150649862998","0.9866666666666667","0.011055415967851343"
"6","100","204","0.30014786182403674","0.014822634696596748","0.9866666666666667","0.011055415967851343"
"6","100","208","0.29578630189475136","0.012278293235588742","0.9866666666666667","0.011055415967851343"
"6","100","212","0.29501869711919787","0.008065878409922561","0.9866666666666667","0.011055415967851343"
"6","100","216","0.29574309879763283","0.008225354880855622","0.9866666666666667","0.011055415967851343"
"6","100","220","0.3000185595478289","0.014530038664477113","0.9866666666666667","0.011055415967851343"
"6","100","224","0.31151348397539586","0.019919336265586313","0.9866666666666667","0.011055415967851343"
"6","100","228","0.3293847657369134","0.02164204464115193","0.9866666666666667","0.011055415967851343"
"6","100","232","0.3570599707483451","0.02131638359862983","0.9866666666666667","0.011055415967851343"
"6","100","236","0.3791770158360539","0.03226375082109375","0.9866666666666667","0.011055415967851343"
