BehaviorSpace results (NetLogo 6.2.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sugarscape 2 Constant Growback.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Growth Change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/21/2021 00:11:47:324 +0800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
,-0.395209581,-0.391304348,-0.352941176,-0.429906542,-0.511210762,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.584615385,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.482100239,-0.454545455,-0.477876106,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.485875706,-0.47723133,-0.473498233,-0.482758621,-0.434210526,-0.512396694,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.492753623,-0.554426705,-0.538787024,-0.537931034,-0.614742698,-0.56684492,-0.516046213,-0.600780234,-0.605363985,-0.626262626,-0.601226994,-0.627737226,-0.653799759,-0.65717675,-0.669789227,-0.675893887,-0.654668166,-0.69058296,-0.675438596,-0.710382514,-0.718446602,-0.706131078,-0.713987474,-0.741433022,-0.754367934,-0.747474747,-0.773869347,-0.721088435,-0.754607177,-0.745471878,-0.757318225,-0.735674677,-0.747252747,-0.756119674,-0.767295597,-0.761061947,-0.750217581,-0.739726027,-0.788296041,-0.832469775,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.761760243,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
,-0.395209581,-0.391304348,-0.352941176,-0.429906542,-0.511210762,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.584615385,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.482100239,-0.454545455,-0.477876106,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.485875706,-0.47723133,-0.473498233,-0.482758621,-0.434210526,-0.512396694,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.492753623,-0.554426705,-0.538787024,-0.537931034,-0.614742698,-0.56684492,-0.516046213,-0.600780234,-0.605363985,-0.626262626,-0.601226994,-0.627737226,-0.653799759,-0.65717675,-0.669789227,-0.675893887,-0.654668166,-0.69058296,-0.675438596,-0.710382514,-0.721382289,-0.706131078,-0.716823406,-0.741433022,-0.754367934,-0.750252781,-0.773869347,-0.721088435,-0.754607177,-0.745471878,-0.757318225,-0.735674677,-0.747252747,-0.756119674,-0.767295597,-0.761061947,-0.750217581,-0.739726027,-0.788296041,-0.832469775,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.763857251,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
,-0.395209581,-0.391304348,-0.352941176,-0.429906542,-0.522522523,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.584615385,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.482100239,-0.454545455,-0.477876106,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.490566038,-0.47723133,-0.473498233,-0.482758621,-0.434210526,-0.512396694,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.492753623,-0.554426705,-0.538787024,-0.537931034,-0.614742698,-0.56684492,-0.516046213,-0.600780234,-0.605363985,-0.626262626,-0.601226994,-0.627737226,-0.653799759,-0.65717675,-0.669789227,-0.675893887,-0.654668166,-0.69058296,-0.675438596,-0.710382514,-0.724324324,-0.706131078,-0.716823406,-0.744282744,-0.757201646,-0.750252781,-0.773869347,-0.721088435,-0.754607177,-0.745471878,-0.757318225,-0.735674677,-0.747252747,-0.756119674,-0.767295597,-0.761061947,-0.750217581,-0.739726027,-0.788296041,-0.832469775,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.763857251,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
,-0.395209581,-0.391304348,-0.352941176,-0.429906542,-0.522522523,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.584615385,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.488038278,-0.454545455,-0.477876106,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.490566038,-0.47723133,-0.473498233,-0.482758621,-0.434210526,-0.512396694,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.492753623,-0.554426705,-0.538787024,-0.537931034,-0.614742698,-0.56684492,-0.516046213,-0.600780234,-0.605363985,-0.626262626,-0.601226994,-0.627737226,-0.653799759,-0.660332542,-0.669789227,-0.675893887,-0.654668166,-0.69058296,-0.675438596,-0.710382514,-0.724324324,-0.706131078,-0.716823406,-0.744282744,-0.757201646,-0.750252781,-0.77665996,-0.721088435,-0.754607177,-0.745471878,-0.757318225,-0.735674677,-0.747252747,-0.756119674,-0.767295597,-0.761061947,-0.750217581,-0.739726027,-0.788296041,-0.832469775,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.763857251,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
,-0.395209581,-0.391304348,-0.352941176,-0.429906542,-0.522522523,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.584615385,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.488038278,-0.454545455,-0.477876106,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.490566038,-0.47723133,-0.473498233,-0.482758621,-0.434210526,-0.512396694,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.492753623,-0.554426705,-0.538787024,-0.537931034,-0.614742698,-0.56684492,-0.516046213,-0.600780234,-0.605363985,-0.626262626,-0.601226994,-0.627737226,-0.653799759,-0.660332542,-0.669789227,-0.675893887,-0.654668166,-0.69058296,-0.675438596,-0.710382514,-0.724324324,-0.708994709,-0.716823406,-0.744282744,-0.760041195,-0.750252781,-0.77665996,-0.721088435,-0.754607177,-0.745471878,-0.757318225,-0.735674677,-0.747252747,-0.756119674,-0.767295597,-0.761061947,-0.750217581,-0.739726027,-0.788296041,-0.832469775,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.763857251,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
,-0.395209581,-0.391304348,-0.352941176,-0.429906542,-0.522522523,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.584615385,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.488038278,-0.454545455,-0.477876106,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.490566038,-0.47723133,-0.473498233,-0.482758621,-0.434210526,-0.512396694,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.492753623,-0.554426705,-0.538787024,-0.537931034,-0.614742698,-0.56684492,-0.516046213,-0.600780234,-0.605363985,-0.626262626,-0.601226994,-0.627737226,-0.653799759,-0.660332542,-0.669789227,-0.675893887,-0.654668166,-0.693602694,-0.675438596,-0.710382514,-0.724324324,-0.708994709,-0.716823406,-0.744282744,-0.760041195,-0.750252781,-0.77665996,-0.721088435,-0.754607177,-0.745471878,-0.757318225,-0.735674677,-0.747252747,-0.756119674,-0.767295597,-0.761061947,-0.75261324,-0.739726027,-0.788296041,-0.832469775,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.763857251,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
,-0.395209581,-0.391304348,-0.352941176,-0.429906542,-0.522522523,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.584615385,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.488038278,-0.454545455,-0.477876106,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.490566038,-0.47723133,-0.473498233,-0.482758621,-0.434210526,-0.512396694,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.492753623,-0.554426705,-0.538787024,-0.537931034,-0.614742698,-0.570281124,-0.516046213,-0.600780234,-0.605363985,-0.626262626,-0.601226994,-0.627737226,-0.653799759,-0.660332542,-0.669789227,-0.682080925,-0.654668166,-0.696629213,-0.675438596,-0.710382514,-0.724324324,-0.708994709,-0.716823406,-0.744282744,-0.760041195,-0.750252781,-0.77665996,-0.721088435,-0.754607177,-0.745471878,-0.759924386,-0.735674677,-0.747252747,-0.756119674,-0.767295597,-0.761061947,-0.75261324,-0.739726027,-0.788296041,-0.832469775,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.763857251,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
,-0.395209581,-0.391304348,-0.352941176,-0.429906542,-0.522522523,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.584615385,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.488038278,-0.454545455,-0.477876106,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.490566038,-0.47723133,-0.473498233,-0.482758621,-0.434210526,-0.512396694,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.492753623,-0.554426705,-0.538787024,-0.537931034,-0.614742698,-0.570281124,-0.516046213,-0.600780234,-0.605363985,-0.629582807,-0.601226994,-0.627737226,-0.653799759,-0.660332542,-0.669789227,-0.685185185,-0.654668166,-0.696629213,-0.675438596,-0.710382514,-0.724324324,-0.708994709,-0.716823406,-0.744282744,-0.760041195,-0.750252781,-0.77665996,-0.723735409,-0.754607177,-0.745471878,-0.759924386,-0.735674677,-0.747252747,-0.756119674,-0.767295597,-0.761061947,-0.75261324,-0.739726027,-0.788296041,-0.832469775,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.763857251,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
,-0.395209581,-0.391304348,-0.352941176,-0.429906542,-0.522522523,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.584615385,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.488038278,-0.454545455,-0.483370288,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.490566038,-0.47723133,-0.473498233,-0.482758621,-0.438220758,-0.512396694,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.492753623,-0.554426705,-0.538787024,-0.537931034,-0.614742698,-0.570281124,-0.516046213,-0.604166667,-0.605363985,-0.629582807,-0.604422604,-0.627737226,-0.653799759,-0.660332542,-0.669789227,-0.685185185,-0.654668166,-0.696629213,-0.675438596,-0.710382514,-0.724324324,-0.708994709,-0.716823406,-0.744282744,-0.760041195,-0.750252781,-0.77665996,-0.723735409,-0.754607177,-0.745471878,-0.759924386,-0.735674677,-0.749770852,-0.75862069,-0.767295597,-0.761061947,-0.75261324,-0.739726027,-0.788296041,-0.834917891,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.763857251,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
,-0.395209581,-0.391304348,-0.352941176,-0.429906542,-0.522522523,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.584615385,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.488038278,-0.454545455,-0.483370288,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.490566038,-0.47723133,-0.473498233,-0.482758621,-0.438220758,-0.512396694,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.492753623,-0.554426705,-0.538787024,-0.537931034,-0.614742698,-0.570281124,-0.516046213,-0.60756193,-0.605363985,-0.629582807,-0.604422604,-0.627737226,-0.657004831,-0.660332542,-0.669789227,-0.685185185,-0.657657658,-0.696629213,-0.675438596,-0.710382514,-0.727272727,-0.708994709,-0.716823406,-0.744282744,-0.760041195,-0.753036437,-0.77665996,-0.723735409,-0.754607177,-0.745471878,-0.759924386,-0.735674677,-0.749770852,-0.75862069,-0.767295597,-0.761061947,-0.75261324,-0.742073693,-0.788296041,-0.834917891,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.763857251,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
,-0.395209581,-0.391304348,-0.352941176,-0.429906542,-0.522522523,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.584615385,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.488038278,-0.454545455,-0.483370288,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.490566038,-0.47723133,-0.473498233,-0.482758621,-0.438220758,-0.512396694,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.492753623,-0.554426705,-0.538787024,-0.537931034,-0.614742698,-0.570281124,-0.516046213,-0.60756193,-0.608695652,-0.629582807,-0.604422604,-0.627737226,-0.657004831,-0.660332542,-0.669789227,-0.685185185,-0.657657658,-0.696629213,-0.678375412,-0.710382514,-0.727272727,-0.708994709,-0.716823406,-0.744282744,-0.760041195,-0.753036437,-0.77665996,-0.723735409,-0.754607177,-0.745471878,-0.759924386,-0.735674677,-0.749770852,-0.75862069,-0.767295597,-0.761061947,-0.75261324,-0.742073693,-0.788296041,-0.834917891,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.763857251,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
,-0.395209581,-0.391304348,-0.352941176,-0.429906542,-0.522522523,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.592592593,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.488038278,-0.454545455,-0.483370288,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.490566038,-0.47723133,-0.473498233,-0.482758621,-0.438220758,-0.512396694,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.492753623,-0.554426705,-0.538787024,-0.537931034,-0.614742698,-0.570281124,-0.516046213,-0.60756193,-0.608695652,-0.629582807,-0.604422604,-0.627737226,-0.657004831,-0.660332542,-0.669789227,-0.685185185,-0.657657658,-0.696629213,-0.678375412,-0.710382514,-0.727272727,-0.708994709,-0.716823406,-0.744282744,-0.760041195,-0.753036437,-0.77665996,-0.723735409,-0.754607177,-0.745471878,-0.759924386,-0.735674677,-0.749770852,-0.75862069,-0.767295597,-0.761061947,-0.75261324,-0.742073693,-0.788296041,-0.834917891,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.763857251,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
,-0.395209581,-0.391304348,-0.352941176,-0.429906542,-0.522522523,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.592592593,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.488038278,-0.454545455,-0.483370288,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.490566038,-0.47723133,-0.473498233,-0.482758621,-0.438220758,-0.516556291,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.492753623,-0.554426705,-0.538787024,-0.537931034,-0.614742698,-0.570281124,-0.516046213,-0.60756193,-0.608695652,-0.629582807,-0.604422604,-0.627737226,-0.657004831,-0.660332542,-0.669789227,-0.685185185,-0.657657658,-0.696629213,-0.684268427,-0.710382514,-0.727272727,-0.708994709,-0.716823406,-0.744282744,-0.760041195,-0.753036437,-0.77665996,-0.723735409,-0.754607177,-0.745471878,-0.759924386,-0.735674677,-0.749770852,-0.75862069,-0.767295597,-0.761061947,-0.75261324,-0.742073693,-0.788296041,-0.834917891,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.763857251,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
,-0.409638554,-0.391304348,-0.352941176,-0.429906542,-0.522522523,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.592592593,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.488038278,-0.454545455,-0.483370288,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.490566038,-0.47723133,-0.473498233,-0.482758621,-0.438220758,-0.516556291,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.496371553,-0.554426705,-0.538787024,-0.537931034,-0.618384401,-0.570281124,-0.516046213,-0.60756193,-0.608695652,-0.629582807,-0.604422604,-0.627737226,-0.657004831,-0.660332542,-0.669789227,-0.685185185,-0.657657658,-0.696629213,-0.684268427,-0.710382514,-0.727272727,-0.708994709,-0.716823406,-0.744282744,-0.760041195,-0.753036437,-0.77665996,-0.723735409,-0.754607177,-0.745471878,-0.759924386,-0.735674677,-0.749770852,-0.75862069,-0.767295597,-0.761061947,-0.75261324,-0.742073693,-0.788296041,-0.834917891,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.763857251,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
,-0.409638554,-0.391304348,-0.352941176,-0.429906542,-0.522522523,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.592592593,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.488038278,-0.454545455,-0.483370288,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.490566038,-0.47723133,-0.473498233,-0.482758621,-0.438220758,-0.516556291,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.496371553,-0.554426705,-0.538787024,-0.537931034,-0.618384401,-0.570281124,-0.516046213,-0.60756193,-0.612035851,-0.629582807,-0.604422604,-0.627737226,-0.657004831,-0.660332542,-0.669789227,-0.685185185,-0.657657658,-0.696629213,-0.684268427,-0.713347921,-0.727272727,-0.708994709,-0.719665272,-0.744282744,-0.760041195,-0.753036437,-0.77665996,-0.723735409,-0.754607177,-0.745471878,-0.762535478,-0.735674677,-0.749770852,-0.75862069,-0.767295597,-0.761061947,-0.75261324,-0.742073693,-0.788296041,-0.834917891,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.763857251,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
,-0.409638554,-0.391304348,-0.352941176,-0.429906542,-0.522522523,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.592592593,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.488038278,-0.454545455,-0.483370288,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.490566038,-0.47723133,-0.473498233,-0.482758621,-0.438220758,-0.516556291,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.496371553,-0.554426705,-0.538787024,-0.537931034,-0.618384401,-0.570281124,-0.516046213,-0.60756193,-0.612035851,-0.629582807,-0.604422604,-0.627737226,-0.657004831,-0.663495838,-0.669789227,-0.685185185,-0.657657658,-0.699662542,-0.68722467,-0.713347921,-0.727272727,-0.708994709,-0.719665272,-0.744282744,-0.760041195,-0.753036437,-0.77665996,-0.723735409,-0.754607177,-0.745471878,-0.762535478,-0.735674677,-0.749770852,-0.75862069,-0.767295597,-0.761061947,-0.75261324,-0.742073693,-0.788296041,-0.834917891,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.763857251,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
,-0.409638554,-0.391304348,-0.352941176,-0.429906542,-0.522522523,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.592592593,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.488038278,-0.454545455,-0.483370288,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.490566038,-0.47723133,-0.473498233,-0.482758621,-0.438220758,-0.516556291,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.496371553,-0.554426705,-0.538787024,-0.537931034,-0.618384401,-0.570281124,-0.516046213,-0.60756193,-0.612035851,-0.629582807,-0.604422604,-0.627737226,-0.657004831,-0.666666667,-0.669789227,-0.685185185,-0.657657658,-0.699662542,-0.68722467,-0.713347921,-0.727272727,-0.708994709,-0.719665272,-0.747138398,-0.760041195,-0.753036437,-0.77665996,-0.723735409,-0.754607177,-0.745471878,-0.762535478,-0.735674677,-0.749770852,-0.75862069,-0.767295597,-0.761061947,-0.75261324,-0.742073693,-0.788296041,-0.834917891,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.763857251,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
,-0.409638554,-0.391304348,-0.352941176,-0.429906542,-0.522522523,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.592592593,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.488038278,-0.454545455,-0.483370288,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.490566038,-0.47723133,-0.473498233,-0.482758621,-0.438220758,-0.516556291,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.496371553,-0.554426705,-0.538787024,-0.537931034,-0.618384401,-0.570281124,-0.516046213,-0.60756193,-0.612035851,-0.629582807,-0.604422604,-0.627737226,-0.657004831,-0.666666667,-0.669789227,-0.685185185,-0.657657658,-0.699662542,-0.68722467,-0.713347921,-0.727272727,-0.708994709,-0.719665272,-0.747138398,-0.760041195,-0.753036437,-0.77665996,-0.723735409,-0.754607177,-0.745471878,-0.762535478,-0.735674677,-0.749770852,-0.75862069,-0.767295597,-0.763507529,-0.75261324,-0.744425386,-0.788296041,-0.834917891,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.763857251,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
,-0.409638554,-0.404371585,-0.352941176,-0.429906542,-0.522522523,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.592592593,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.488038278,-0.454545455,-0.483370288,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.490566038,-0.47723133,-0.473498233,-0.482758621,-0.438220758,-0.516556291,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.496371553,-0.554426705,-0.538787024,-0.537931034,-0.618384401,-0.570281124,-0.516046213,-0.60756193,-0.612035851,-0.632911392,-0.604422604,-0.627737226,-0.657004831,-0.666666667,-0.672919109,-0.685185185,-0.657657658,-0.702702703,-0.68722467,-0.713347921,-0.727272727,-0.708994709,-0.719665272,-0.747138398,-0.762886598,-0.753036437,-0.77665996,-0.723735409,-0.754607177,-0.745471878,-0.762535478,-0.738205365,-0.749770852,-0.761126249,-0.767295597,-0.763507529,-0.75261324,-0.744425386,-0.788296041,-0.834917891,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.763857251,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
,-0.409638554,-0.404371585,-0.352941176,-0.429906542,-0.522522523,-0.448979592,-0.490272374,-0.437275986,-0.457337884,-0.459546926,-0.395209581,-0.592592593,-0.444444444,-0.5,-0.467866324,-0.538071066,-0.488038278,-0.454545455,-0.483370288,-0.462845011,-0.43902439,-0.5,-0.47582205,-0.490566038,-0.47723133,-0.473498233,-0.482758621,-0.438220758,-0.516556291,-0.504012841,-0.576489533,-0.542635659,-0.533936652,-0.496371553,-0.554426705,-0.538787024,-0.541436464,-0.618384401,-0.570281124,-0.516046213,-0.60756193,-0.612035851,-0.632911392,-0.604422604,-0.627737226,-0.657004831,-0.666666667,-0.672919109,-0.685185185,-0.657657658,-0.705749718,-0.68722467,-0.713347921,-0.727272727,-0.708994709,-0.719665272,-0.747138398,-0.762886598,-0.753036437,-0.77665996,-0.723735409,-0.754607177,-0.745471878,-0.762535478,-0.738205365,-0.749770852,-0.761126249,-0.767295597,-0.763507529,-0.75261324,-0.744425386,-0.788296041,-0.834917891,-0.789915966,-0.779156328,-0.78004906,-0.819672131,-0.716627635,-0.745709828,-0.78342455,-0.769230769,-0.763857251,-0.830769231,-0.790697674,-0.781065089,-0.73381295,-0.719546742,-0.789360173,-0.792022792,-0.869565217,-0.787456446
