"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 2-change.nlogo"
"pop-endowment"
"03/06/2024 22:48:42:305 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"maximum-sugar-endowment","minimum-sugar-endowment","initial-population","visualization","[step]","(mean) count turtles","(std) count turtles","(mean) gini-index-reserve","(std) gini-index-reserve","(mean) mean-sugar","(std) mean-sugar","(mean) median-sugar","(std) median-sugar","(mean) mean-lowviz","(std) mean-lowviz","(mean) mean-hiviz","(std) mean-hiviz","(mean) median-lowviz","(std) median-lowviz","(mean) median-hiviz","(std) median-hiviz","(mean) sd-lowviz","(std) sd-lowviz","(mean) sd-hiviz","(std) sd-hiviz","(mean) mean-lowmtb","(std) mean-lowmtb","(mean) mean-himtb","(std) mean-himtb","(mean) median-lowmtb","(std) median-lowmtb","(mean) median-himtb","(std) median-himtb","(mean) sd-lowmtb","(std) sd-lowmtb","(mean) sd-himtb","(std) sd-himtb","(mean) starve-count","(std) starve-count","(mean) age-death-count","(std) age-death-count"
"30","0","1000","color-agents-by-vision","500","416","N/A","74.1585823260925","N/A","455.03846153846155","N/A","360.5","N/A","334.06722689075633","N/A","536.6526946107784","N/A","220","N/A","364","N/A","268.0165290593555","N/A","264.77557962923345","N/A","641.9058295964126","N/A","0","N/A","754","N/A","0","N/A","260.5098174078335","N/A","0","N/A","0","N/A","0","N/A"
"30","5","100","color-agents-by-vision","500","57","N/A","7.87715193364911","N/A","922.2631578947369","N/A","979","N/A","710.0588235294117","N/A","1026.2222222222222","N/A","743","N/A","992","N/A","464.31461189965734","N/A","434.077388822753","N/A","1272","N/A","0","N/A","1452","N/A","0","N/A","420.2546846853703","N/A","0","N/A","0","N/A","0","N/A"
"30","5","200","color-agents-by-vision","500","116","N/A","20.57281432412935","N/A","657.198275862069","N/A","639","N/A","501.5","N/A","754.3555555555556","N/A","527.5","N/A","801","N/A","378.9867645999468","N/A","405.15368327426944","N/A","1042.6666666666667","N/A","0","N/A","1173","N/A","0","N/A","428.5763809237675","N/A","0","N/A","0","N/A","0","N/A"
"30","5","300","color-agents-by-vision","500","189","N/A","37.69405416136511","N/A","586.3333333333334","N/A","605","N/A","575.8857142857142","N/A","639.0588235294117","N/A","515","N/A","656","N/A","361.0747658790653","N/A","402.52475087878514","N/A","964.112676056338","N/A","0","N/A","1086","N/A","0","N/A","349.80952160919054","N/A","0","N/A","0","N/A","0","N/A"
"30","5","400","color-agents-by-vision","500","232","N/A","46.315402669796114","N/A","587.6724137931035","N/A","564.5","N/A","514.6111111111111","N/A","639.9473684210526","N/A","482","N/A","596","N/A","352.9951849939753","N/A","427.31413449694537","N/A","892.9090909090909","N/A","0","N/A","1019","N/A","0","N/A","351.0124424845685","N/A","0","N/A","0","N/A","0","N/A"
"30","5","500","color-agents-by-vision","500","264","N/A","47.283519924283205","N/A","584.314393939394","N/A","537.5","N/A","533.4307692307692","N/A","588.5980392156863","N/A","471","N/A","546.5","N/A","325.3224347297025","N/A","401.136461307342","N/A","854.312","N/A","0","N/A","976","N/A","0","N/A","318.15555679978416","N/A","0","N/A","0","N/A","0","N/A"
"30","5","600","color-agents-by-vision","500","289","N/A","43.08459899218236","N/A","587.7923875432526","N/A","492","N/A","457.44303797468353","N/A","648.1363636363636","N/A","363","N/A","506","N/A","304.18591425586754","N/A","313.3039230632759","N/A","817.4328358208955","N/A","0","N/A","937","N/A","0","N/A","300.18940005633675","N/A","0","N/A","0","N/A","0","N/A"
"30","5","700","color-agents-by-vision","500","309","N/A","43.11270741487406","N/A","584.3236245954693","N/A","464","N/A","443.29411764705884","N/A","691.2649572649573","N/A","341","N/A","496","N/A","287.0571464397444","N/A","265.60780632101523","N/A","776.8333333333334","N/A","0","N/A","901","N/A","0","N/A","294.0212156780821","N/A","0","N/A","0","N/A","0","N/A"
"30","5","800","color-agents-by-vision","500","342","N/A","54.074472446324826","N/A","556.3304093567251","N/A","475","N/A","354.8921568627451","N/A","669.6449275362319","N/A","240","N/A","672","N/A","291.7953611851348","N/A","264.3988581952619","N/A","753.7621621621622","N/A","0","N/A","863","N/A","0","N/A","277.5765223040848","N/A","0","N/A","0","N/A","0","N/A"
"30","5","900","color-agents-by-vision","500","402","N/A","67.98683803194784","N/A","482.12935323383084","N/A","378.5","N/A","351.872","N/A","569.5641025641025","N/A","252","N/A","384.5","N/A","275.7115421080751","N/A","270.37611030866066","N/A","665.2027027027027","N/A","0","N/A","773.5","N/A","0","N/A","256.32060557696315","N/A","0","N/A","0","N/A","0","N/A"
"30","5","1000","color-agents-by-vision","500","446","N/A","79.86494361535159","N/A","432.8452914798206","N/A","302","N/A","329.3828125","N/A","532.9766081871345","N/A","349","N/A","737","N/A","260.22159306548593","N/A","259.0079706521966","N/A","619.858870967742","N/A","0","N/A","713.5","N/A","0","N/A","230.23369627564162","N/A","0","N/A","0","N/A","0","N/A"
"30","10","100","color-agents-by-vision","500","60","N/A","10.769455172980527","N/A","811.2666666666667","N/A","893.5","N/A","566.6666666666666","N/A","843.4347826086956","N/A","350","N/A","979","N/A","469.1021461573287","N/A","528.5362141275361","N/A","1174.875","N/A","5.666666666666667","N/A","1442.5","N/A","3","N/A","541.2395043665573","N/A","5.507570547286102","N/A","0","N/A","0","N/A"
"30","10","200","color-agents-by-vision","500","123","N/A","23.533897414336785","N/A","618.7967479674796","N/A","604","N/A","548.9090909090909","N/A","652.4333333333333","N/A","550.5","N/A","722","N/A","368.49344622858615","N/A","421.6622620970914","N/A","1052.6923076923076","N/A","0","N/A","1192","N/A","0","N/A","372.6223680212952","N/A","0","N/A","0","N/A","0","N/A"
"30","10","300","color-agents-by-vision","500","175","N/A","31.055799312400538","N/A","649.88","N/A","643","N/A","671.0408163265306","N/A","709.4558823529412","N/A","593","N/A","691.5","N/A","363.81222029043096","N/A","409.5350634241673","N/A","956.5616438356165","N/A","0","N/A","1074","N/A","0","N/A","385.5593694844677","N/A","0","N/A","0","N/A","0","N/A"
"30","10","400","color-agents-by-vision","500","231","N/A","45.51712074203351","N/A","535.7922077922078","N/A","541","N/A","523.8636363636364","N/A","556.9024390243902","N/A","483.5","N/A","589","N/A","326.2961319633834","N/A","404.36292248473717","N/A","887.367088607595","N/A","0","N/A","1019","N/A","0","N/A","337.65481452919994","N/A","0","N/A","0","N/A","0","N/A"
"30","10","500","color-agents-by-vision","500","260","N/A","49.80120499007655","N/A","542.6153846153846","N/A","519.5","N/A","464.10169491525426","N/A","573.5078125","N/A","419","N/A","543.5","N/A","288.2821112846458","N/A","406.44467708291546","N/A","841.6981132075472","N/A","0","N/A","998.5","N/A","0","N/A","339.0245438456328","N/A","0","N/A","0","N/A","0","N/A"
"30","10","600","color-agents-by-vision","500","279","N/A","45.08224565438109","N/A","586.0143369175627","N/A","505","N/A","438.30357142857144","N/A","616.7913043478261","N/A","390.5","N/A","518","N/A","312.6258245392264","N/A","349.4880339705991","N/A","801.4135338345865","N/A","0","N/A","967","N/A","0","N/A","349.95541118183576","N/A","0","N/A","0","N/A","0","N/A"
"30","10","700","color-agents-by-vision","500","323","N/A","57.76297396217002","N/A","533.7554179566564","N/A","505","N/A","389.6489361702128","N/A","609.8175182481751","N/A","281","N/A","540","N/A","290.71823211268855","N/A","347.93295540313557","N/A","735.4705882352941","N/A","0","N/A","862","N/A","0","N/A","321.59607832087727","N/A","0","N/A","0","N/A","0","N/A"
"30","10","800","color-agents-by-vision","500","368","N/A","61.21436628884428","N/A","501.0597826086956","N/A","428.5","N/A","292.52525252525254","N/A","577.7151898734177","N/A","198","N/A","444","N/A","246.720297032992","N/A","264.5028527839643","N/A","707.4202127659574","N/A","0","N/A","788","N/A","0","N/A","262.64589328163595","N/A","0","N/A","0","N/A","0","N/A"
"30","10","900","color-agents-by-vision","500","397","N/A","69.28037431873372","N/A","483.4307304785894","N/A","422","N/A","349.56410256410254","N/A","575.5886524822695","N/A","254","N/A","435","N/A","286.28603927972483","N/A","276.0114405217391","N/A","660.5570776255707","N/A","0","N/A","757","N/A","0","N/A","277.8591983586677","N/A","0","N/A","0","N/A","0","N/A"
"30","10","1000","color-agents-by-vision","500","425","N/A","78.36481455578397","N/A","437.36","N/A","327","N/A","313.05882352941177","N/A","541.1730769230769","N/A","179","N/A","354.5","N/A","255.36584547014058","N/A","277.3006325612305","N/A","630.6027397260274","N/A","0","N/A","744","N/A","0","N/A","267.2650510549317","N/A","0","N/A","0","N/A","0","N/A"
"30","15","100","color-agents-by-vision","500","63","N/A","9.365188504326332","N/A","821.8412698412699","N/A","934","N/A","779.0588235294117","N/A","791.7826086956521","N/A","796","N/A","962","N/A","468.1398656635957","N/A","387.7263510778679","N/A","1107.4782608695652","N/A","0","N/A","1293","N/A","0","N/A","526.7482467128104","N/A","0","N/A","0","N/A","0","N/A"
"30","15","200","color-agents-by-vision","500","122","N/A","23.878825464968305","N/A","637.7131147540983","N/A","706","N/A","487.1470588235294","N/A","772.6666666666666","N/A","508","N/A","808","N/A","454.66658662264524","N/A","388.67753636237734","N/A","939.9090909090909","N/A","0","N/A","1121","N/A","0","N/A","487.50340813033216","N/A","0","N/A","0","N/A","0","N/A"
"30","15","300","color-agents-by-vision","500","160","N/A","27.451247390445975","N/A","661.63125","N/A","676","N/A","697.7777777777778","N/A","670.1206896551724","N/A","935","N/A","713","N/A","382.4695406106864","N/A","412.0003013789652","N/A","988.276923076923","N/A","0","N/A","1083","N/A","0","N/A","351.2310274098583","N/A","0","N/A","0","N/A","0","N/A"
"30","15","400","color-agents-by-vision","500","247","N/A","51.21272007540054","N/A","536.9433198380567","N/A","547","N/A","540.7083333333334","N/A","521.6195652173913","N/A","493.5","N/A","569","N/A","331.7851178648911","N/A","427.47158102033944","N/A","876.6764705882352","N/A","0","N/A","1005","N/A","0","N/A","321.66522667945736","N/A","0","N/A","0","N/A","0","N/A"
"30","15","500","color-agents-by-vision","500","265","N/A","50.355163642299416","N/A","554.822641509434","N/A","528","N/A","554.1142857142858","N/A","541.3551401869158","N/A","476.5","N/A","532","N/A","294.84250489288576","N/A","410.2865600587456","N/A","825.5338983050848","N/A","0","N/A","994.5","N/A","0","N/A","350.6204435315775","N/A","0","N/A","0","N/A","0","N/A"
"30","15","600","color-agents-by-vision","500","285","N/A","49.19374414660691","N/A","554.4842105263158","N/A","498","N/A","436.5625","N/A","592.4434782608696","N/A","375","N/A","520","N/A","306.10802444003696","N/A","343.64621728525145","N/A","814.3821138211382","N/A","0","N/A","951","N/A","0","N/A","320.8655946676066","N/A","0","N/A","0","N/A","0","N/A"
"30","15","700","color-agents-by-vision","500","326","N/A","51.14434583406757","N/A","574.4447852760736","N/A","497.5","N/A","410.60215053763443","N/A","663.4016393442623","N/A","366","N/A","693","N/A","311.43671769038355","N/A","313.8651250003816","N/A","757.2921348314607","N/A","0","N/A","892","N/A","0","N/A","310.27031051569725","N/A","0","N/A","0","N/A","0","N/A"
"30","15","800","color-agents-by-vision","500","340","N/A","53.76844181047973","N/A","563.7764705882353","N/A","499.5","N/A","410.35185185185185","N/A","683.5263157894736","N/A","328.5","N/A","874","N/A","281.28172310612","N/A","288.0503580486054","N/A","742.7225130890052","N/A","0","N/A","865","N/A","0","N/A","294.8724103493409","N/A","0","N/A","0","N/A","0","N/A"
"30","15","900","color-agents-by-vision","500","416","N/A","74.43810261385016","N/A","448.5168269230769","N/A","331","N/A","295.1727272727273","N/A","543.425925925926","N/A","174","N/A","362.5","N/A","252.6761301989372","N/A","274.36501066138936","N/A","644.1152073732719","N/A","0","N/A","761","N/A","0","N/A","259.91355507217725","N/A","0","N/A","0","N/A","0","N/A"
"30","15","1000","color-agents-by-vision","500","425","N/A","71.50819005342866","N/A","468.5741176470588","N/A","528","N/A","348.3089430894309","N/A","536.7535211267606","N/A","523","N/A","362","N/A","261.33017649876143","N/A","265.33704477124803","N/A","649.3817427385892","N/A","0","N/A","742","N/A","0","N/A","232.0406832115514","N/A","0","N/A","0","N/A","0","N/A"
"30","20","100","color-agents-by-vision","500","66","N/A","9.597158798425799","N/A","912.439393939394","N/A","972.5","N/A","805.4583333333334","N/A","1140.5","N/A","789","N/A","1466","N/A","415.5173809127359","N/A","456.69101612635905","N/A","1277.1666666666667","N/A","0","N/A","1435.5","N/A","0","N/A","364.8431012171494","N/A","0","N/A","0","N/A","0","N/A"
"30","20","200","color-agents-by-vision","500","126","N/A","22.328623940238323","N/A","669.3253968253969","N/A","674","N/A","511.2142857142857","N/A","756.4893617021277","N/A","528","N/A","802","N/A","399.1305696638778","N/A","423.35507105586225","N/A","952.9333333333333","N/A","0","N/A","1155","N/A","0","N/A","480.3196568195735","N/A","0","N/A","0","N/A","0","N/A"
"30","20","300","color-agents-by-vision","500","174","N/A","31.39699598965558","N/A","613.3563218390805","N/A","616.5","N/A","610.6666666666666","N/A","641.3461538461538","N/A","549","N/A","705.5","N/A","351.34311814331386","N/A","374.3616205303283","N/A","977.3870967741935","N/A","0","N/A","1075.5","N/A","0","N/A","330.7347684231159","N/A","0","N/A","0","N/A","0","N/A"
"30","20","400","color-agents-by-vision","500","223","N/A","45.9735154032426","N/A","559.2556053811659","N/A","556","N/A","534.655737704918","N/A","592.4554455445544","N/A","499","N/A","585","N/A","373.5133592098103","N/A","432.28577410672386","N/A","912.8","N/A","0","N/A","1038.5","N/A","0","N/A","345.21330972817833","N/A","0","N/A","0","N/A","0","N/A"
"30","20","500","color-agents-by-vision","500","263","N/A","44.38970345545479","N/A","599.041825095057","N/A","543","N/A","594.7258064516129","N/A","544.8198198198198","N/A","636","N/A","531","N/A","270.3632753067341","N/A","400.6006217532096","N/A","887.3203125","N/A","0","N/A","973","N/A","0","N/A","231.67374336268904","N/A","0","N/A","0","N/A","0","N/A"
"30","20","600","color-agents-by-vision","500","283","N/A","51.01395047518394","N/A","561.8056537102474","N/A","518","N/A","486.5128205128205","N/A","611.6929824561404","N/A","422","N/A","549","N/A","315.2509922984988","N/A","369.6747943512471","N/A","771.6474820143885","N/A","0","N/A","953","N/A","0","N/A","366.7667161915496","N/A","0","N/A","0","N/A","0","N/A"
"30","20","700","color-agents-by-vision","500","323","N/A","48.72229072697967","N/A","572.452012383901","N/A","488","N/A","378.4583333333333","N/A","669.5309734513274","N/A","283","N/A","508","N/A","275.0274978277689","N/A","289.82220753163176","N/A","782.7065868263473","N/A","0","N/A","884","N/A","0","N/A","270.60370506945435","N/A","0","N/A","0","N/A","0","N/A"
"30","20","800","color-agents-by-vision","500","348","N/A","53.1316269328554","N/A","551.5632183908046","N/A","447","N/A","405.3805309734513","N/A","654.536","N/A","320","N/A","461","N/A","290.72275448391633","N/A","271.7670238012818","N/A","739.3280423280423","N/A","0","N/A","861","N/A","0","N/A","273.3431875844114","N/A","0","N/A","0","N/A","0","N/A"
"30","20","900","color-agents-by-vision","500","381","N/A","63.8159645349142","N/A","500.28871391076115","N/A","411","N/A","363.8373983739837","N/A","597.223880597015","N/A","266","N/A","629","N/A","269.37393639008735","N/A","288.9142402555155","N/A","706.1859296482412","N/A","0","N/A","806","N/A","0","N/A","257.9885687762292","N/A","0","N/A","0","N/A","0","N/A"
"30","20","1000","color-agents-by-vision","500","425","N/A","76.23919217418745","N/A","432.4752941176471","N/A","309","N/A","323.71311475409834","N/A","530.8679245283018","N/A","177.5","N/A","335","N/A","267.3555369397965","N/A","264.6732189425519","N/A","639.0094339622641","N/A","0","N/A","737.5","N/A","0","N/A","244.65993403681946","N/A","0","N/A","0","N/A","0","N/A"
"30","25","100","color-agents-by-vision","500","69","N/A","9.968509896184663","N/A","880.8840579710145","N/A","965","N/A","612.4117647058823","N/A","993.7857142857143","N/A","680","N/A","973.5","N/A","410.0846038964901","N/A","413.7874169848891","N/A","1164.6896551724137","N/A","0","N/A","1389","N/A","0","N/A","487.27728271109186","N/A","0","N/A","0","N/A","0","N/A"
"30","25","200","color-agents-by-vision","500","133","N/A","25.7470147372281","N/A","656.1052631578947","N/A","649","N/A","462.5833333333333","N/A","820.8157894736842","N/A","533","N/A","796","N/A","393.3649250832035","N/A","476.3532561123303","N/A","1043.62","N/A","0","N/A","1217.5","N/A","0","N/A","426.0793204873229","N/A","0","N/A","0","N/A","0","N/A"
"30","25","300","color-agents-by-vision","500","177","N/A","31.871802312799552","N/A","642.457627118644","N/A","630","N/A","546.4651162790698","N/A","754.776119402985","N/A","525","N/A","722","N/A","356.65471823581294","N/A","431.0061456671988","N/A","957.2777777777778","N/A","0","N/A","1094","N/A","0","N/A","389.16990830148546","N/A","0","N/A","0","N/A","0","N/A"
"30","25","400","color-agents-by-vision","500","240","N/A","44.81599582545911","N/A","590.8833333333333","N/A","563","N/A","526.968253968254","N/A","587.0736842105263","N/A","470","N/A","584","N/A","349.52922108929505","N/A","414.3075032857061","N/A","919.1456310679612","N/A","0","N/A","1025","N/A","0","N/A","308.7176007535673","N/A","0","N/A","0","N/A","0","N/A"
"30","25","500","color-agents-by-vision","500","265","N/A","49.5616350288266","N/A","545.8792452830189","N/A","522","N/A","470.42622950819674","N/A","543.7391304347826","N/A","393","N/A","535","N/A","274.30818793323164","N/A","401.34845268534605","N/A","863.433962264151","N/A","0","N/A","990","N/A","0","N/A","305.4462471257399","N/A","0","N/A","0","N/A","0","N/A"
"30","25","600","color-agents-by-vision","500","291","N/A","42.87921529757655","N/A","617.127147766323","N/A","521","N/A","460.46590909090907","N/A","685.5945945945946","N/A","369.5","N/A","543","N/A","301.68556931430675","N/A","324.7012718954393","N/A","836.9019607843137","N/A","0","N/A","941","N/A","0","N/A","277.5134364861287","N/A","0","N/A","0","N/A","0","N/A"
"30","25","700","color-agents-by-vision","500","312","N/A","52.85838393412516","N/A","541.0416666666666","N/A","479","N/A","478.6831683168317","N/A","561.311475409836","N/A","413","N/A","502","N/A","300.68624613350937","N/A","362.23534840738785","N/A","742.9666666666667","N/A","0","N/A","896","N/A","0","N/A","336.7000819574545","N/A","0","N/A","0","N/A","0","N/A"
"30","25","800","color-agents-by-vision","500","337","N/A","50.24066468593063","N/A","564.2878338278932","N/A","494","N/A","446.0480769230769","N/A","645.0676691729324","N/A","540.5","N/A","496","N/A","291.5763444733815","N/A","276.6269831568049","N/A","754.6440677966102","N/A","0","N/A","867","N/A","0","N/A","275.1834571562214","N/A","0","N/A","0","N/A","0","N/A"
"30","25","900","color-agents-by-vision","500","418","N/A","76.0853856590737","N/A","465.49282296650716","N/A","402","N/A","321.80172413793105","N/A","546.5202702702703","N/A","243","N/A","410.5","N/A","269.5509379893057","N/A","275.00489716343606","N/A","655.530701754386","N/A","0","N/A","743.5","N/A","0","N/A","269.5102818164674","N/A","0","N/A","0","N/A","0","N/A"
"30","25","1000","color-agents-by-vision","500","449","N/A","81.88374092904668","N/A","442.8708240534521","N/A","356","N/A","321.8076923076923","N/A","519.3112582781457","N/A","185.5","N/A","358","N/A","265.6285817157438","N/A","274.771084976336","N/A","633.1481481481482","N/A","0","N/A","722","N/A","0","N/A","246.13022041075956","N/A","0","N/A","0","N/A","0","N/A"
"35","0","100","color-agents-by-vision","500","64","N/A","8.735336426079762","N/A","868.96875","N/A","945.5","N/A","804.3","N/A","972.5238095238095","N/A","744.5","N/A","990","N/A","390.42906222715914","N/A","448.6568420349364","N/A","1289.7619047619048","N/A","0","N/A","1402","N/A","0","N/A","320.1207435893377","N/A","0","N/A","0","N/A","0","N/A"
"35","0","200","color-agents-by-vision","500","132","N/A","25.525099075297213","N/A","670.9772727272727","N/A","735","N/A","592.125","N/A","812.9318181818181","N/A","565","N/A","803.5","N/A","428.95383694608586","N/A","431.0590742296084","N/A","990.4912280701755","N/A","0","N/A","1103","N/A","0","N/A","442.5003681518654","N/A","0","N/A","0","N/A","0","N/A"
"35","0","300","color-agents-by-vision","500","178","N/A","35.516345135595564","N/A","610.0842696629213","N/A","612.5","N/A","546.5510204081633","N/A","674.830985915493","N/A","522","N/A","668","N/A","425.96821385836654","N/A","442.92504963885875","N/A","924.0384615384615","N/A","0","N/A","1059.5","N/A","0","N/A","403.050621754022","N/A","0","N/A","0","N/A","0","N/A"
"35","0","400","color-agents-by-vision","500","216","N/A","41.291907052562635","N/A","579.3796296296297","N/A","583.5","N/A","506.54901960784315","N/A","662.1294117647059","N/A","481","N/A","619","N/A","346.03024802612214","N/A","401.451259813196","N/A","927.4512195121952","N/A","0","N/A","1060.5","N/A","0","N/A","340.4395906398632","N/A","0","N/A","0","N/A","0","N/A"
"35","0","500","color-agents-by-vision","500","270","N/A","51.57538039608662","N/A","561.7925925925925","N/A","537.5","N/A","537.5454545454545","N/A","583.8518518518518","N/A","450","N/A","555","N/A","313.3835948354057","N/A","401.8757146140317","N/A","821.9448818897638","N/A","0","N/A","984","N/A","0","N/A","353.53377753549614","N/A","0","N/A","0","N/A","0","N/A"
"35","0","600","color-agents-by-vision","500","286","N/A","44.739637224780914","N/A","615.6888111888112","N/A","537","N/A","467.5925925925926","N/A","658.7345132743363","N/A","414","N/A","537","N/A","312.63888025075266","N/A","362.1282827579178","N/A","841.2828947368421","N/A","0","N/A","954","N/A","0","N/A","287.9150771078202","N/A","0","N/A","0","N/A","0","N/A"
"35","0","700","color-agents-by-vision","500","311","N/A","43.86865536119642","N/A","602.0096463022508","N/A","501","N/A","487.4","N/A","712.4351851851852","N/A","588","N/A","935.5","N/A","296.25938893462074","N/A","272.70456689704963","N/A","758.3728813559322","N/A","0","N/A","901","N/A","0","N/A","309.86290397593666","N/A","0","N/A","0","N/A","0","N/A"
"35","0","800","color-agents-by-vision","500","365","N/A","62.85043813491978","N/A","510.25753424657535","N/A","475","N/A","362.2894736842105","N/A","617.1384615384616","N/A","308","N/A","493","N/A","276.3984146210508","N/A","289.0530316367397","N/A","715.1746031746031","N/A","0","N/A","804","N/A","0","N/A","278.44013870297533","N/A","0","N/A","0","N/A","0","N/A"
"35","0","900","color-agents-by-vision","500","382","N/A","63.196992979760296","N/A","497.4397905759162","N/A","388.5","N/A","317.2436974789916","N/A","598.9172413793103","N/A","212","N/A","413","N/A","262.2327846181436","N/A","260.24754517596307","N/A","706.14","N/A","0","N/A","802","N/A","0","N/A","240.85112981605116","N/A","0","N/A","0","N/A","0","N/A"
"35","0","1000","color-agents-by-vision","500","433","N/A","80.4376966628706","N/A","427.89607390300233","N/A","312","N/A","288.6818181818182","N/A","518.2163742690059","N/A","155","N/A","333","N/A","263.100286170366","N/A","267.69500856881723","N/A","630.5022421524664","N/A","0","N/A","726","N/A","0","N/A","247.39451067852949","N/A","0","N/A","0","N/A","0","N/A"
"35","5","100","color-agents-by-vision","500","65","N/A","10.350256280681498","N/A","852.4307692307692","N/A","983","N/A","688.2105263157895","N/A","872.7407407407408","N/A","673","N/A","964","N/A","453.6404081241451","N/A","519.0837780753399","N/A","1194.392857142857","N/A","10","N/A","1417.5","N/A","8","N/A","446.6381698443436","N/A","5.291502622129181","N/A","0","N/A","0","N/A"
"35","5","200","color-agents-by-vision","500","120","N/A","21.114462395815508","N/A","681.8833333333333","N/A","720.5","N/A","574.2413793103449","N/A","771.4736842105264","N/A","567","N/A","776.5","N/A","439.00566667123803","N/A","409.0399925496023","N/A","1060.7441860465117","N/A","0","N/A","1159","N/A","0","N/A","354.0777485930547","N/A","0","N/A","0","N/A","0","N/A"
"35","5","300","color-agents-by-vision","500","181","N/A","35.26883122847301","N/A","601.5193370165746","N/A","623","N/A","482.57142857142856","N/A","750.9850746268656","N/A","510","N/A","736","N/A","384.16241154173116","N/A","401.79659004757355","N/A","918.2089552238806","N/A","0","N/A","1071","N/A","0","N/A","418.57834925380865","N/A","0","N/A","0","N/A","0","N/A"
"35","5","400","color-agents-by-vision","500","232","N/A","46.52709623995587","N/A","562.1724137931035","N/A","544.5","N/A","573.7377049180328","N/A","538","N/A","510","N/A","553","N/A","358.2811234044827","N/A","405.47897001194923","N/A","907.6559139784946","N/A","0","N/A","1011","N/A","0","N/A","337.78963400265076","N/A","0","N/A","0","N/A","0","N/A"
"35","5","500","color-agents-by-vision","500","264","N/A","52.28323914073719","N/A","535.5189393939394","N/A","524","N/A","532.5454545454545","N/A","532.2788461538462","N/A","461","N/A","535","N/A","323.9952300434515","N/A","388.77905614838176","N/A","792.5","N/A","0","N/A","964","N/A","0","N/A","366.2607485077208","N/A","0","N/A","0","N/A","0","N/A"
"35","5","600","color-agents-by-vision","500","283","N/A","44.4764117778196","N/A","618.1590106007067","N/A","537","N/A","524.1369863013699","N/A","625.1951219512196","N/A","566","N/A","534","N/A","291.5593762220891","N/A","393.059513671257","N/A","818.2405063291139","N/A","0","N/A","959.5","N/A","0","N/A","316.4917046513507","N/A","0","N/A","0","N/A","0","N/A"
"35","5","700","color-agents-by-vision","500","318","N/A","51.073669237923255","N/A","574.811320754717","N/A","512.5","N/A","443.9047619047619","N/A","645.4","N/A","399","N/A","515.5","N/A","298.4642912480204","N/A","330.21280126252987","N/A","763.3735632183908","N/A","0","N/A","902","N/A","0","N/A","310.9597739759287","N/A","0","N/A","0","N/A","0","N/A"
"35","5","800","color-agents-by-vision","500","363","N/A","55.15028342882726","N/A","541.3829201101928","N/A","563","N/A","388.6237623762376","N/A","652.6040268456376","N/A","520","N/A","857","N/A","278.8657688381688","N/A","265.1529599039715","N/A","717.6571428571428","N/A","0","N/A","827.5","N/A","0","N/A","258.22297877399933","N/A","0","N/A","0","N/A","0","N/A"
"35","5","900","color-agents-by-vision","500","371","N/A","66.13482196277327","N/A","491.05390835579516","N/A","454","N/A","329.7903225806452","N/A","614.4710144927536","N/A","209.5","N/A","497","N/A","273.65907441792825","N/A","270.2482014641054","N/A","695.0054054054054","N/A","0","N/A","798","N/A","0","N/A","293.8360326798904","N/A","0","N/A","0","N/A","0","N/A"
"35","5","1000","color-agents-by-vision","500","454","N/A","87.17352705124411","N/A","400.6916299559471","N/A","275.5","N/A","285.06666666666666","N/A","484.1864406779661","N/A","142.5","N/A","301","N/A","259.07828651474705","N/A","267.87370717731585","N/A","619.1741071428571","N/A","0","N/A","706.5","N/A","0","N/A","226.08869851368468","N/A","0","N/A","0","N/A","0","N/A"
"35","10","100","color-agents-by-vision","500","63","N/A","11.284042093779124","N/A","698.3650793650794","N/A","633","N/A","645.8888888888889","N/A","698.3448275862069","N/A","693.5","N/A","494","N/A","460.82290701959136","N/A","467.2590498903509","N/A","942.3125","N/A","8","N/A","1252","N/A","11","N/A","650.0525844114459","N/A","5.196152422706632","N/A","0","N/A","0","N/A"
"35","10","200","color-agents-by-vision","500","123","N/A","20.46314680084315","N/A","717.4146341463414","N/A","752","N/A","636.6153846153846","N/A","799.2790697674419","N/A","579.5","N/A","788","N/A","415.56352842116223","N/A","416.29404246228444","N/A","1035.8163265306123","N/A","0","N/A","1156","N/A","0","N/A","398.9391491542177","N/A","0","N/A","0","N/A","0","N/A"
"35","10","300","color-agents-by-vision","500","185","N/A","35.21460622548847","N/A","611.9567567567567","N/A","627","N/A","663.7142857142857","N/A","662.3424657534247","N/A","865.5","N/A","662","N/A","383.5071968488247","N/A","416.48850254832576","N/A","980.4931506849315","N/A","0","N/A","1072","N/A","0","N/A","326.1521084848325","N/A","0","N/A","0","N/A","0","N/A"
"35","10","400","color-agents-by-vision","500","229","N/A","49.16190829622298","N/A","529.5196506550218","N/A","545","N/A","520.1111111111111","N/A","537.4431818181819","N/A","483","N/A","566.5","N/A","354.1488711531749","N/A","415.08450484193537","N/A","842.2555555555556","N/A","0","N/A","1015.5","N/A","0","N/A","392.9624038142652","N/A","0","N/A","0","N/A","0","N/A"
