"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 2-change.nlogo"
"exp3-2"
"03/07/2024 02:05:54:520 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","gini-index","survival-ratio","mean-sugar","median-sugar","sd-sugar"
"26","20","0","color-agents-by-vision","500","1000","0.3564268712030464","0.542","1165.0479704797049","1069","736.8391461641678"
"27","20","0","color-agents-by-vision","520","1000","0.370154371983256","0.5288461538461539","1155.7890909090909","1053","759.1572540501127"
"28","20","0","color-agents-by-vision","540","1000","0.34605353999648447","0.48703703703703705","1123.106463878327","1066","688.5457432375702"
"29","20","0","color-agents-by-vision","560","1000","0.3389448628147048","0.46964285714285714","1180.8669201520913","1057","713.4324950338673"
"30","20","0","color-agents-by-vision","580","1000","0.33769114669825223","0.5137931034482759","1103.4496644295302","996.5","655.5530313552664"
"31","20","0","color-agents-by-vision","600","1000","0.2714409375359811","0.46166666666666667","1310.389891696751","1256","642.0716806446595"
"32","20","0","color-agents-by-vision","620","1000","0.26549164618369625","0.4612903225806452","1273.062937062937","1036.5","609.3940126811997"
"33","20","0","color-agents-by-vision","640","1000","0.30862626223958856","0.471875","1136.523178807947","1010","621.7247987450552"
"34","20","0","color-agents-by-vision","660","1000","0.30177848885785685","0.43333333333333335","1243.4545454545455","1038","672.581773308111"
"35","20","0","color-agents-by-vision","680","1000","0.26636987606828094","0.4514705882352941","1228.885993485342","981","587.7838710928546"
"36","20","0","color-agents-by-vision","700","1000","0.3124850656556445","0.44857142857142857","1142.1050955414012","976.5","632.24699325907"
"37","20","0","color-agents-by-vision","720","1000","0.31059383962466114","0.47638888888888886","1087.072886297376","862","600.934859363617"
"38","20","0","color-agents-by-vision","740","1000","0.3061591652406266","0.45","1126.6516516516517","986","606.8170552389657"
"39","20","0","color-agents-by-vision","760","1000","0.315561375510355","0.4421052631578947","1127.2410714285713","981.5","626.6878188604771"
"40","20","0","color-agents-by-vision","780","1000","0.30516378827441365","0.45897435897435895","1039.4608938547485","809.5","560.9371583923686"
"41","20","0","color-agents-by-vision","800","1000","0.3248048861464638","0.45625","1056.309589041096","860","605.9755145391474"
"42","20","0","color-agents-by-vision","820","1000","0.31960625211539456","0.45975609756097563","1020.3607427055703","1026","574.2824036073754"
"43","20","0","color-agents-by-vision","840","1000","0.3246637519412418","0.43214285714285716","1042.2148760330579","901","593.3813659135677"
"44","20","0","color-agents-by-vision","860","1000","0.34547419133746315","0.4383720930232558","975.0159151193634","850","589.1417394038021"
"45","20","0","color-agents-by-vision","880","1000","0.3610210540405041","0.4318181818181818","944.65","725","603.9060465508568"
"46","20","0","color-agents-by-vision","900","1000","0.33541714249745025","0.43","955.4082687338502","775","562.7737318846063"
"47","20","0","color-agents-by-vision","920","1000","0.33215325849567745","0.41739130434782606","971.1927083333334","725.5","571.3056726865402"
"48","20","0","color-agents-by-vision","940","1000","0.3587372882508089","0.4425531914893617","918.9591346153846","667","585.8543268611235"
"52","20","5","color-agents-by-vision","0","0","0","1","0","0","0"
"53","20","5","color-agents-by-vision","20","1000","0.43763701271908567","0.75","1240","1007","1008.0841093026769"
"49","20","0","color-agents-by-vision","960","1000","0.37091203892661795","0.4708333333333333","852.1482300884956","575","560.7935521511752"
"54","20","5","color-agents-by-vision","40","1000","0.31984086390773936","0.7","1677.5","1973.5","984.7845600077358"
"55","20","5","color-agents-by-vision","60","1000","0.3345925583947222","0.5833333333333334","1831.9142857142858","2004","1132.2762438720397"
"50","20","0","color-agents-by-vision","980","1000","0.3654624747527128","0.4306122448979592","877.5331753554502","665","564.776446714773"
"56","20","5","color-agents-by-vision","80","1000","0.3505858828297419","0.725","1509.5862068965516","1208","945.9073252050584"
"51","20","0","color-agents-by-vision","1000","1000","0.3712965013495061","0.424","884.9882075471698","659.5","580.7482557043417"
"57","20","5","color-agents-by-vision","100","1000","0.2896579099307159","0.64","1740.5","1916","900.8955332916031"
"58","20","5","color-agents-by-vision","120","1000","0.27897041339835205","0.5916666666666667","1806.0140845070423","1830","892.0258403201067"
"59","20","5","color-agents-by-vision","140","1000","0.35710277421767506","0.7","1435.3775510204082","1331","901.071041002954"
"60","20","5","color-agents-by-vision","160","1000","0.35842336444065687","0.625","1444.83","1338","908.0023923676935"
"61","20","5","color-agents-by-vision","180","1000","0.3243344280814773","0.5277777777777778","1517.8315789473684","1739","862.5995675200505"
"62","20","5","color-agents-by-vision","200","1000","0.3303838041031802","0.63","1444.611111111111","1455.5","833.4866235012747"
"63","20","5","color-agents-by-vision","220","1000","0.3854797980248036","0.6181818181818182","1214.6544117647059","1171.5","820.907956032032"
"64","20","5","color-agents-by-vision","240","1000","0.35917779091659263","0.5791666666666667","1312.4388489208634","1364","821.3498355712189"
"65","20","5","color-agents-by-vision","260","1000","0.3841649009276037","0.6384615384615384","1249.4759036144578","1223.5","844.6595419694778"
"66","20","5","color-agents-by-vision","280","1000","0.36518643730206657","0.625","1230.7542857142857","1269","785.5402359306685"
"67","20","5","color-agents-by-vision","300","1000","0.39752514841773023","0.6366666666666667","1126.5130890052355","1132","790.4446174456684"
"68","20","5","color-agents-by-vision","320","1000","0.37699236065694147","0.5875","1243.5531914893618","1256.5","826.6921277966078"
"69","20","5","color-agents-by-vision","340","1000","0.3670654325226111","0.6264705882352941","1202.661971830986","1173","781.5724162237008"
"70","20","5","color-agents-by-vision","360","1000","0.3633345340899831","0.5861111111111111","1242.478672985782","1218","797.9694845998288"
"71","20","5","color-agents-by-vision","380","1000","0.3640115864787334","0.5789473684210527","1249.1818181818182","1154","803.3407606676654"
"72","20","5","color-agents-by-vision","400","1000","0.4002910845723351","0.56","1137.75","1102.5","801.0079916521325"
"73","20","5","color-agents-by-vision","420","1000","0.37336672130051785","0.5738095238095238","1155.5062240663901","1100","762.6636442994379"
"74","20","5","color-agents-by-vision","440","1000","0.39033482327773117","0.5454545454545454","1141.2166666666667","1102","788.0530182377933"
"75","20","5","color-agents-by-vision","460","1000","0.36834841854834793","0.5239130434782608","1164.5394190871368","1112","756.4771143143246"
"76","20","5","color-agents-by-vision","480","1000","0.3610095298899718","0.55625","1158.3220973782772","1076","738.5098700722153"
"77","20","5","color-agents-by-vision","500","1000","0.3624258153542947","0.52","1148.6461538461538","1066.5","736.550494580128"
"78","20","5","color-agents-by-vision","520","1000","0.3686490617846916","0.5173076923076924","1104.8475836431228","1028","717.730068036145"
"79","20","5","color-agents-by-vision","540","1000","0.33979231649577885","0.5092592592592593","1188.1090909090908","1063","717.7265880605404"
"80","20","5","color-agents-by-vision","560","1000","0.39018015996192595","0.49464285714285716","1069.4837545126354","1024","738.715878529526"
"81","20","5","color-agents-by-vision","580","1000","0.34814069664991737","0.4706896551724138","1176.2124542124543","1051","728.554571408891"
"82","20","5","color-agents-by-vision","600","1000","0.3008294389423177","0.49333333333333335","1208.8986486486488","1066.5","646.8730233493669"
"83","20","5","color-agents-by-vision","620","1000","0.3011187447344294","0.47096774193548385","1160.2705479452054","1000.5","625.8850602809274"
"84","20","5","color-agents-by-vision","640","1000","0.29239912375998994","0.4453125","1196.2105263157894","1021","626.4187990958106"
"85","20","5","color-agents-by-vision","660","1000","0.2875990030188735","0.4393939393939394","1228.1965517241379","1005","636.0118053912717"
"86","20","5","color-agents-by-vision","680","1000","0.3230827338073395","0.4661764705882353","1124.0851735015772","992","642.9944551120141"
"87","20","5","color-agents-by-vision","700","1000","0.2713211796768803","0.42714285714285716","1253.2608695652175","1105","606.4435428338561"
"88","20","5","color-agents-by-vision","720","1000","0.2920455987846534","0.4388888888888889","1178.009493670886","1017.5","610.1201780433225"
"89","20","5","color-agents-by-vision","740","1000","0.3084092506067878","0.4391891891891892","1100.2184615384615","896","604.4801498064031"
"90","20","5","color-agents-by-vision","760","1000","0.3169222280004086","0.45","1102.5555555555557","927","616.7644845934698"
"91","20","5","color-agents-by-vision","780","1000","0.2999493082629058","0.41410256410256413","1170.0990712074304","995","621.8857887536851"
"92","20","5","color-agents-by-vision","800","1000","0.31027424705372353","0.42875","1088.3090379008747","870","599.9929415812468"
"93","20","5","color-agents-by-vision","820","1000","0.2913494568401821","0.4","1192.8810975609756","1180","618.0563159390786"
"94","20","5","color-agents-by-vision","840","1000","0.3075754125682203","0.41904761904761906","1063.0795454545455","828.5","580.906815846766"
"95","20","5","color-agents-by-vision","860","1000","0.3534460971824024","0.45930232558139533","921.9544303797468","711","576.1761468794591"
"96","20","5","color-agents-by-vision","880","1000","0.3673737146252648","0.4727272727272727","923.5697115384615","751.5","597.8072380991821"
"97","20","5","color-agents-by-vision","900","1000","0.3618728476521508","0.46","906.512077294686","714","577.634420777416"
"98","20","5","color-agents-by-vision","920","1000","0.35386357387153644","0.44021739130434784","879.4444444444445","694","548.2228037707455"
"99","20","5","color-agents-by-vision","940","1000","0.37329504353708526","0.44893617021276594","867.739336492891","707.5","567.880769592278"
"103","20","10","color-agents-by-vision","0","0","0","1","0","0","0"
"100","20","5","color-agents-by-vision","960","1000","0.398595803786254","0.45208333333333334","802.0023041474655","595.5","566.3818291913121"
"104","20","10","color-agents-by-vision","20","1000","0.42567418213969943","0.8","1132.125","1013","951.1694468740397"
"101","20","5","color-agents-by-vision","980","1000","0.37010123240377624","0.42857142857142855","902.402380952381","744.5","586.0194898434845"
"105","20","10","color-agents-by-vision","40","1000","0.4282961622398467","0.625","1504.44","1786","1164.3293162446212"
"106","20","10","color-agents-by-vision","60","1000","0.27691148279383576","0.6166666666666667","1841.5135135135135","1998","920.7162556528605"
"107","20","10","color-agents-by-vision","80","1000","0.35524832944159834","0.6875","1680.8","1921","1060.9961845848945"
"108","20","10","color-agents-by-vision","100","1000","0.3543979362843114","0.58","1630.1379310344828","1811.5","1019.9436422042335"
"109","20","10","color-agents-by-vision","120","1000","0.34917012554264626","0.5916666666666667","1436.2535211267605","1223","892.5364773387593"
"102","20","5","color-agents-by-vision","1000","1000","0.3804857748226181","0.43","874.3767441860465","727","582.7943716649869"
"110","20","10","color-agents-by-vision","140","1000","0.3283111210816089","0.65","1466.1538461538462","1520","842.846511967062"
"111","20","10","color-agents-by-vision","160","1000","0.3622680513787198","0.65625","1310.4857142857143","1165","837.3434195106582"
"112","20","10","color-agents-by-vision","180","1000","0.3522616962593544","0.6277777777777778","1373.6814159292035","1414","844.5959966741361"
"113","20","10","color-agents-by-vision","200","1000","0.31680328652258116","0.64","1380.765625","1400.5","764.7121169441355"
"114","20","10","color-agents-by-vision","220","1000","0.3661857066780601","0.6363636363636364","1329.2142857142858","1383","848.7965563308172"
"115","20","10","color-agents-by-vision","240","1000","0.36255971766042483","0.6375","1264.3071895424837","1297","804.7167798693114"
"116","20","10","color-agents-by-vision","260","1000","0.38967224778416554","0.6","1274.5897435897436","1232.5","865.589591134981"
"117","20","10","color-agents-by-vision","280","1000","0.36996475908544146","0.5642857142857143","1288.740506329114","1276","832.7324463106954"
"118","20","10","color-agents-by-vision","300","1000","0.39243866126958843","0.59","1214.6101694915253","1206","835.264472615815"
"119","20","10","color-agents-by-vision","320","1000","0.3900139066952321","0.625","1175.06","1193","805.6646411316863"
"120","20","10","color-agents-by-vision","340","1000","0.3699566377739204","0.5794117647058824","1188.8730964467004","1198","768.7878141601083"
"121","20","10","color-agents-by-vision","360","1000","0.40614787596244156","0.5833333333333334","1147.4380952380952","1188.5","818.0958569004578"
"122","20","10","color-agents-by-vision","380","1000","0.3807053608052256","0.5394736842105263","1207.8536585365853","1234","810.236462730492"
"123","20","10","color-agents-by-vision","400","1000","0.3529730649094798","0.5425","1227.8387096774193","1212","764.7099830159493"
"124","20","10","color-agents-by-vision","420","1000","0.3818588177766938","0.5428571428571428","1178.8815789473683","1130","798.855116355834"
"125","20","10","color-agents-by-vision","440","1000","0.37054394406649105","0.5636363636363636","1192.032258064516","1116","780.1615625833742"
"126","20","10","color-agents-by-vision","460","1000","0.3133105695388416","0.5804347826086956","1268.8539325842696","1097","712.3217500375667"
"127","20","10","color-agents-by-vision","480","1000","0.370256969805677","0.5395833333333333","1118.4787644787646","1064","736.2704219491826"
"128","20","10","color-agents-by-vision","500","1000","0.37810138069549765","0.522","1085.888888888889","1050","725.1731352362523"
"129","20","10","color-agents-by-vision","520","1000","0.3455279078209758","0.5057692307692307","1190.0038022813687","1093","729.6724482018468"
"130","20","10","color-agents-by-vision","540","1000","0.3730693492289737","0.4981481481481482","1103.2565055762082","1033","726.52898294828"
"131","20","10","color-agents-by-vision","560","1000","0.30751592982739717","0.49107142857142855","1212.010909090909","1049","664.7391699863443"
"132","20","10","color-agents-by-vision","580","1000","0.33208550721096924","0.4827586206896552","1212.4928571428572","1054.5","718.7006046251678"
"133","20","10","color-agents-by-vision","600","1000","0.3294622447758177","0.445","1190.996254681648","1053","699.768879665512"
"134","20","10","color-agents-by-vision","620","1000","0.26416682701186833","0.4629032258064516","1258.1637630662021","1022","598.5978935168857"
"135","20","10","color-agents-by-vision","640","1000","0.32102448018265306","0.4703125","1127.7076411960134","983","642.6763059592422"
"136","20","10","color-agents-by-vision","660","1000","0.31310353583253714","0.45","1178.6498316498316","1013","655.5078018751785"
"137","20","10","color-agents-by-vision","680","1000","0.3293209470533795","0.4647058823529412","1145.8101265822784","1054","664.0820531812648"
"138","20","10","color-agents-by-vision","700","1000","0.31616784446969226","0.46285714285714286","1119.4506172839506","960","625.976523090857"
"139","20","10","color-agents-by-vision","720","1000","0.31896238277113614","0.44583333333333336","1101.2928348909657","968","619.656377744755"
"140","20","10","color-agents-by-vision","740","1000","0.31599470533886587","0.45","1091.2432432432433","959","607.2224272840048"
"141","20","10","color-agents-by-vision","760","1000","0.334842862937865","0.4368421052631579","1084.1927710843374","1003.5","635.9674497709208"
"142","20","10","color-agents-by-vision","780","1000","0.29979741730106046","0.42435897435897435","1145.6465256797583","970","608.3865887278854"
"143","20","10","color-agents-by-vision","800","1000","0.3514934386957368","0.46875","970.1813333333333","787","599.5595746944946"
"144","20","10","color-agents-by-vision","820","1000","0.325144326773257","0.43414634146341463","1054.1573033707866","843.5","607.3016402317721"
"145","20","10","color-agents-by-vision","840","1000","0.32863177378284997","0.44285714285714284","988.7903225806451","787.5","573.9836526809011"
"146","20","10","color-agents-by-vision","860","1000","0.3390759359618027","0.44302325581395346","958.7349081364829","722","575.9043237098407"
"147","20","10","color-agents-by-vision","880","1000","0.35573692211358415","0.4409090909090909","982.6520618556701","833","611.6435097497509"
"148","20","10","color-agents-by-vision","900","1000","0.3573265443361229","0.4411111111111111","925.2921914357682","771","580.1055810071473"
"149","20","10","color-agents-by-vision","920","1000","0.35404013369113574","0.41630434782608694","976.2950391644908","802","606.9999259523972"
"150","20","10","color-agents-by-vision","940","1000","0.37473890395286064","0.44680851063829785","861.9738095238096","652.5","570.3238093596003"
"154","20","15","color-agents-by-vision","0","0","0","1","0","0","0"
"155","20","15","color-agents-by-vision","20","1000","0.5019110129863475","0.65","1387","1019","1318.2370171305815"
"151","20","10","color-agents-by-vision","960","1000","0.3572301197777115","0.43645833333333334","914.3890214797136","742","573.4699334474116"
"156","20","15","color-agents-by-vision","40","1000","0.3821695673446565","0.75","1591.2666666666667","1756.5","1095.0872090396724"
"152","20","10","color-agents-by-vision","980","1000","0.3719320280181802","0.41836734693877553","892.5219512195122","691.5","585.5590234405186"
"153","20","10","color-agents-by-vision","1000","1000","0.35642678036248787","0.406","937.8694581280788","781.5","586.2838904495785"
"157","20","15","color-agents-by-vision","60","1000","0.2950809552225578","0.6333333333333333","1751.7894736842106","1986.5","937.6762294297288"
"158","20","15","color-agents-by-vision","80","1000","0.28093170665500894","0.675","1785.648148148148","1963","902.6934780831555"
"159","20","15","color-agents-by-vision","100","1000","0.3456977422641135","0.61","1650.0655737704917","1687","1007.2531603136068"
"160","20","15","color-agents-by-vision","120","1000","0.33613743390411294","0.5333333333333333","1588.453125","1494","949.4161769913848"
"161","20","15","color-agents-by-vision","140","1000","0.3527062160704916","0.5928571428571429","1570.7831325301204","1788","976.3407423015145"
"162","20","15","color-agents-by-vision","160","1000","0.33468474650709523","0.6375","1472.1568627450981","1512","860.4143918168186"
"163","20","15","color-agents-by-vision","180","1000","0.3203869515900054","0.65","1459.059829059829","1546","814.8633722012194"
"164","20","15","color-agents-by-vision","200","1000","0.32887965375574196","0.615","1409.4308943089432","1450","812.318328555112"
"165","20","15","color-agents-by-vision","220","1000","0.39284826664075984","0.5727272727272728","1292.8253968253969","1302.5","889.574307896671"
"166","20","15","color-agents-by-vision","240","1000","0.3709900527644424","0.5958333333333333","1329.5804195804196","1417","863.5774300212323"
"167","20","15","color-agents-by-vision","260","1000","0.35351395523643214","0.6115384615384616","1362.1132075471698","1401","843.0366899018446"
"168","20","15","color-agents-by-vision","280","1000","0.35476813258654105","0.5821428571428572","1334.3128834355828","1291","830.7391734709306"
"169","20","15","color-agents-by-vision","300","1000","0.372583595191174","0.5766666666666667","1279.450867052023","1258","835.9292171004378"
"170","20","15","color-agents-by-vision","320","1000","0.4083744354999253","0.63125","1138.09900990099","1183","815.6259264146835"
"171","20","15","color-agents-by-vision","340","1000","0.3791879073103809","0.5941176470588235","1208.6584158415842","1154.5","805.7110991398097"
"172","20","15","color-agents-by-vision","360","1000","0.39782630285037585","0.6","1124.2314814814815","1159","787.622493761272"
"173","20","15","color-agents-by-vision","380","1000","0.3822537879908864","0.5631578947368421","1218.7056074766356","1176.5","820.95500455197"
"174","20","15","color-agents-by-vision","400","1000","0.3771427508122136","0.575","1194.904347826087","1171","795.697161829461"
"175","20","15","color-agents-by-vision","420","1000","0.4069923394188826","0.55","1133.5324675324675","1130","819.7773491638725"
"176","20","15","color-agents-by-vision","440","1000","0.4083445240609186","0.5318181818181819","1112.7692307692307","1109","804.337382339395"
"177","20","15","color-agents-by-vision","460","1000","0.40147847177120005","0.5630434782608695","1099.5212355212354","1044","783.6044837482777"
"178","20","15","color-agents-by-vision","480","1000","0.3586950051345542","0.5","1172.425","1115.5","739.7778493020672"
"179","20","15","color-agents-by-vision","500","1000","0.3645293068807733","0.498","1153.8273092369477","1065","747.314551314262"
"180","20","15","color-agents-by-vision","520","1000","0.35576369613216813","0.5019230769230769","1191.7701149425288","1084","754.6108171840242"
"181","20","15","color-agents-by-vision","540","1000","0.36145449046845035","0.4888888888888889","1130.4886363636363","1043","724.2410160299087"
"182","20","15","color-agents-by-vision","560","1000","0.3477505674222608","0.48928571428571427","1133.1058394160584","1046","694.1273329330512"
"183","20","15","color-agents-by-vision","580","1000","0.31595335479869885","0.4896551724137931","1218.3415492957747","1049.5","685.8719344700617"
"184","20","15","color-agents-by-vision","600","1000","0.32582165997671597","0.4666666666666667","1155.942857142857","1035","668.7857693799566"
"185","20","15","color-agents-by-vision","620","1000","0.29878358182329934","0.4806451612903226","1182.8691275167785","1042.5","625.6983166735588"
"186","20","15","color-agents-by-vision","640","1000","0.30282929066397385","0.4640625","1227.3400673400674","1025","664.8325146057637"
"187","20","15","color-agents-by-vision","660","1000","0.3219866521065524","0.4621212121212121","1171.8918032786885","1026","670.562498140819"
"188","20","15","color-agents-by-vision","680","1000","0.34152039357837916","0.4264705882352941","1178.2241379310344","1038.5","712.8583975216075"
"189","20","15","color-agents-by-vision","700","1000","0.28253758487217534","0.44857142857142857","1208.8025477707006","1008","609.8149506096895"
"190","20","15","color-agents-by-vision","720","1000","0.29222027841957454","0.44027777777777777","1178.1766561514196","950","617.3499923039151"
"192","20","15","color-agents-by-vision","760","1000","0.32396607947233164","0.4407894736842105","1140.5731343283583","1003","651.4661859925226"
"191","20","15","color-agents-by-vision","740","1000","0.31383911628054073","0.46216216216216216","1111.2748538011697","969.5","613.2610016939435"
"193","20","15","color-agents-by-vision","780","1000","0.3229875121900423","0.4641025641025641","1057.4447513812154","903.5","600.2134601707626"
"194","20","15","color-agents-by-vision","800","1000","0.32821128655791615","0.44375","1072.9126760563381","964","617.8253238343885"
"195","20","15","color-agents-by-vision","820","1000","0.34441807419978054","0.42804878048780487","1043.977207977208","904","633.3516960643674"
"196","20","15","color-agents-by-vision","840","1000","0.3354796494912446","0.44761904761904764","980.1622340425532","839","575.9447406449648"
"197","20","15","color-agents-by-vision","860","1000","0.338958271795728","0.4232558139534884","1016.532967032967","895.5","603.0071031118075"
"198","20","15","color-agents-by-vision","880","1000","0.3418468430199356","0.45681818181818185","961.5174129353234","775","577.8796101574136"
"199","20","15","color-agents-by-vision","900","1000","0.3321100475353713","0.42777777777777776","969.8155844155845","776","567.3741414826377"
"200","20","15","color-agents-by-vision","920","1000","0.36137303439758617","0.42934782608695654","937.3848101265822","756","597.5853177174145"
"201","20","15","color-agents-by-vision","940","1000","0.35854028162018053","0.4531914893617021","889.3497652582159","646.5","564.4174985509688"
"205","20","20","color-agents-by-vision","0","0","0","1","0","0","0"
"206","20","20","color-agents-by-vision","20","1000","0.3023136520086645","0.75","1673.9333333333334","1860","948.825173318989"
"202","20","15","color-agents-by-vision","960","1000","0.3642365677417032","0.42916666666666664","900.254854368932","668","579.641491348051"
"207","20","20","color-agents-by-vision","40","1000","0.3285316120789289","0.775","1819.6451612903227","2010","1106.413170215271"
"208","20","20","color-agents-by-vision","60","1000","0.28126983224877566","0.7","1677.4285714285713","1801","849.0606902625566"
"209","20","20","color-agents-by-vision","80","1000","0.30336278292644814","0.625","1665.5","1843.5","902.5754816080481"
"203","20","15","color-agents-by-vision","980","1000","0.35364524491311805","0.4357142857142857","917.231850117096","1050","572.2072411902112"
"204","20","15","color-agents-by-vision","1000","1000","0.3686055948063032","0.429","890.4009324009324","677","578.7065198128453"
"210","20","20","color-agents-by-vision","100","1000","0.2979086689592208","0.59","1668.9830508474577","1867","892.4456419556906"
"211","20","20","color-agents-by-vision","120","1000","0.3056362878820079","0.575","1528.5217391304348","1836","831.5665161873641"
"212","20","20","color-agents-by-vision","140","1000","0.3469884882676565","0.6071428571428571","1543.3294117647058","1733","942.3312579554431"
"213","20","20","color-agents-by-vision","160","1000","0.33696046534063057","0.60625","1553.8247422680413","1698","917.4247245495276"
"214","20","20","color-agents-by-vision","180","1000","0.36689825698987794","0.6","1379.8796296296296","1446.5","883.0909894546179"
"215","20","20","color-agents-by-vision","200","1000","0.3472357060139234","0.575","1396.3652173913044","1452","845.1045126941689"
"216","20","20","color-agents-by-vision","220","1000","0.36698899224027676","0.6318181818181818","1292.7769784172663","1274","830.4423218387591"
"217","20","20","color-agents-by-vision","240","1000","0.35063937184294136","0.5625","1361.0222222222221","1435","833.7476036947075"
"218","20","20","color-agents-by-vision","260","1000","0.41333310244339666","0.5846153846153846","1193.4013157894738","1183.5","867.5830418857859"
"219","20","20","color-agents-by-vision","280","1000","0.3694001178487535","0.6214285714285714","1240.0344827586207","1235.5","802.2553677630611"
"220","20","20","color-agents-by-vision","300","1000","0.3956693533009076","0.5833333333333334","1216.9942857142858","1147","842.98573430576"
"221","20","20","color-agents-by-vision","320","1000","0.35787863815632087","0.553125","1224.553672316384","1220","772.6138991499784"
"222","20","20","color-agents-by-vision","340","1000","0.37038757869693756","0.5852941176470589","1224.8341708542714","1239","799.307944120116"
"223","20","20","color-agents-by-vision","360","1000","0.4000384681125778","0.5861111111111111","1120.2938388625591","1109","787.6580288363923"
"224","20","20","color-agents-by-vision","380","1000","0.4102598357367223","0.5578947368421052","1121.1792452830189","1108","807.0716981859158"
"225","20","20","color-agents-by-vision","400","1000","0.39169089995188633","0.565","1129.929203539823","1098","780.6330105675825"
"226","20","20","color-agents-by-vision","420","1000","0.4339244620488211","0.6095238095238096","1034.43359375","1075.5","794.517061036954"
"227","20","20","color-agents-by-vision","440","1000","0.39835335614366857","0.5681818181818182","1098.84","1046","773.5821584184147"
"228","20","20","color-agents-by-vision","460","1000","0.38153908505144485","0.5521739130434783","1134.8346456692914","1103.5","764.4311715440016"
"229","20","20","color-agents-by-vision","480","1000","0.3601036765465946","0.5416666666666666","1183.246153846154","1085.5","758.4260022905338"
"230","20","20","color-agents-by-vision","500","1000","0.36718291290346083","0.534","1094.0823970037454","1031","712.2291918734016"
"231","20","20","color-agents-by-vision","520","1000","0.3716596840484403","0.5173076923076924","1073.4572490706319","1036","709.1475246977468"
"232","20","20","color-agents-by-vision","540","1000","0.35851667773967255","0.5055555555555555","1175.6117216117216","1095","746.8700346684345"
"233","20","20","color-agents-by-vision","560","1000","0.3774533029322111","0.49642857142857144","1140.974820143885","1051","765.432198582751"
"234","20","20","color-agents-by-vision","580","1000","0.331851447404111","0.46379310344827585","1180.1301115241636","1053","696.8738200474495"
