"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 3 Wealth Distribution.nlogo"
"experiment"
"02/27/2024 20:38:01:970 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"max-initial-vision","initial-population","[step]","(mean) gini-index","(std) gini-index","(mean) survival-ratio","(std) survival-ratio"
"2","220","1000","0.4101489751431928","0.020694861026773904","0.8386363636363636","0.015909090909090907"
"2","220","1200","0.3992698238426784","0.008800187735141178","0.8147727272727273","0.015203509273022333"
"2","220","1400","0.4056084443200946","0.012967514050680577","0.7909090909090908","0.009642365197998411"
"2","220","1600","0.4043843912519233","0.0032851182310961067","0.7625000000000001","0.01175463685544157"
"2","220","1800","0.4082210291310662","0.018464640009814987","0.7386363636363635","0.01524591802840766"
"2","220","2000","0.3977806542999331","0.0096171126559973","0.7068181818181818","0.01745714942697413"
"2","240","0","0","0","1","0"
"2","240","200","0.34710294994504753","0.009995816436095876","0.959375","0.006162583107395454"
"2","240","400","0.4071401259534436","0.006963263159548263","0.9229166666666666","0.006250000000000025"
"2","240","600","0.4034556896024906","0.017486027484144493","0.8885416666666667","0.011170630515378765"
"2","240","800","0.4113227814708328","0.012491715354705165","0.8541666666666667","0.010622957319984985"
"2","240","1000","0.40008685732003624","0.014583592258980645","0.8260416666666667","0.011922419939853757"
"2","240","1200","0.40658663575668325","0.014230414494716697","0.7864583333333334","0.022121625605828445"
"2","240","1400","0.4172948608819849","0.023631578224013756","0.759375","0.021117848888243026"
"2","240","1600","0.39399096042648923","0.012736177362869493","0.7302083333333333","0.025748348113142274"
"2","240","1800","0.39823515503549073","0.008381614096157048","0.7052083333333333","0.02847010493482596"
"2","240","2000","0.40437183590477516","0.0095348137795533","0.675","0.02551551815399144"
"2","260","0","0","0","1","0"
"2","260","200","0.3450554305829923","0.00809919988424385","0.9625","0.007385717065258251"
"2","260","400","0.4132401276292204","0.010466601233257924","0.923076923076923","0.015142322834638093"
"2","260","600","0.4023657728952068","0.008203899948388793","0.8798076923076923","0.02182078022675042"
"2","260","800","0.40146427953738945","0.008901350836861697","0.8538461538461539","0.027332058468369048"
"2","260","1000","0.39838524520024826","0.017885928290183158","0.8240384615384615","0.028701560685767895"
"2","260","1200","0.4089678120640251","0.008953478914856584","0.8028846153846154","0.028312368969875896"
"2","260","1400","0.3993678731853588","0.008549733499237462","0.7740384615384616","0.01640261741272304"
"2","260","1600","0.40543269989100866","0.011632270963730842","0.739423076923077","0.02376770595059284"
"2","260","1800","0.402530159178811","0.008023959801741098","0.7173076923076924","0.014518912375520669"
"2","260","2000","0.3928436720950021","0.008497387948549564","0.6932692307692307","0.01257374695252117"
"2","280","0","0","0","1","0"
"2","280","200","0.3509520619338391","0.015136602094440421","0.9598214285714286","0.00528221409205321"
"2","280","400","0.41563076185258874","0.009150585150026341","0.9330357142857142","0.01272125611497768"
"2","280","600","0.407347031789872","0.013601685092508808","0.8919642857142857","0.013687240818532053"
"2","280","800","0.38998875377820136","0.012424141507533562","0.8526785714285715","0.010219217091303228"
"2","280","1000","0.40979178076442807","0.01066723679383248","0.8178571428571428","0.009780759955449391"
"2","280","1200","0.4036603359767321","0.0058544834239065285","0.7830357142857143","0.016439243428144627"
"2","280","1400","0.42418945127997937","0.008728237453704582","0.7473214285714286","0.02041892254648085"
"2","280","1600","0.37896015706603925","0.012734421278199586","0.71875","0.02207001266840763"
"2","280","1800","0.39617088640113396","0.0067114451207085065","0.7000000000000001","0.02244608051781525"
"2","280","2000","0.4132529983316274","0.011274603411407107","0.6785714285714286","0.02731617596567566"
"2","300","0","0","0","1","0"
"2","300","200","0.34554495620342146","0.010869518647143998","0.95","0.013743685418725535"
"2","300","400","0.41838855831915855","0.009794960900744047","0.9158333333333334","0.014601179556612743"
"2","300","600","0.40870275616320395","0.007498782345674789","0.8733333333333334","0.0158113883008419"
"2","300","800","0.4062315993594707","0.008653379106062276","0.8441666666666667","0.020190069065976188"
"2","300","1000","0.39554865530274474","0.01970833501241062","0.8108333333333333","0.023258809561588108"
"2","300","1200","0.4076284469947383","0.01079874942717979","0.7816666666666666","0.024551533104427092"
"2","300","1400","0.4097678979942549","0.008770048039718916","0.7466666666666667","0.02345207879911717"
"2","300","1600","0.40855929532074925","0.016563862413108553","0.7100000000000001","0.023213980461973534"
"2","300","1800","0.41072993490364423","0.010736358391086633","0.6866666666666668","0.027182510717166822"
"2","300","2000","0.4001276324173764","0.003605090824681294","0.6633333333333333","0.033416562759605695"
"2","320","0","0","0","1","0"
"2","320","200","0.3519081429160469","0.017183584909601698","0.9476562500000001","0.007117526233706475"
"2","320","400","0.41744120752781777","0.016242921279394744","0.9046875000000001","0.006442352540027598"
"2","320","600","0.40056356590685394","0.0078050463476269415","0.86328125","0.008664481645632386"
"2","320","800","0.4058449489785315","0.019667183744287373","0.83203125","0.004059494080239566"
"2","320","1000","0.40812214456955487","0.016615527638475423","0.7992187500000001","0.013327126647837478"
"2","320","1200","0.4088548789115215","0.015168834673529826","0.76484375","0.014213597967703315"
"2","320","1400","0.4183998432385488","0.011630370078458654","0.7351562500000001","0.02029747040119779"
"2","320","1600","0.3985936597530144","0.007531433470226588","0.71484375","0.02484080171185099"
"2","320","1800","0.40804332209853156","0.021653334914669076","0.6820312499999999","0.020890221808001437"
"2","320","2000","0.41961319845149186","0.008960161290403603","0.65703125","0.023424475547757746"
"2","340","0","0","0","1","0"
"2","340","200","0.3687287610456102","0.008313590496908675","0.95","0.005502437333491115"
"2","340","400","0.4147852568942145","0.014775146310037993","0.9014705882352941","0.013235294117647045"
"2","340","600","0.4065158210807151","0.010412041172706716","0.8536764705882354","0.008415825839896768"
"2","340","800","0.3954881514163291","0.004212577284440065","0.8095588235294118","0.016025363763017175"
"2","340","1000","0.414866055893224","0.0056263315384636504","0.7794117647058824","0.016507312000473288"
"2","340","1200","0.41090320661951674","0.00976009968440404","0.7485294117647059","0.016309612509425586"
"2","340","1400","0.3983389986849302","0.016684391639042485","0.7220588235294119","0.019675129647440684"
"2","340","1600","0.4133724843360355","0.011835420941116637","0.6919117647058823","0.02347189661692996"
"2","340","1800","0.40012339079066234","0.007133355304671571","0.6683823529411764","0.026089992645897273"
"2","340","2000","0.4111016846976081","0.019248985993401687","0.6360294117647058","0.027776215834594255"
"2","360","0","0","0","1","0"
"2","360","200","0.3629879826753142","0.009628009819435531","0.9215277777777777","0.0069096349799071"
"2","360","400","0.4225646845756241","0.002881109634320013","0.8729166666666667","0.006326689985516852"
"2","360","600","0.40987549577376897","0.012894679091753434","0.8333333333333334","0.0019641855032959585"
"2","360","800","0.398048429807159","0.014517698866230257","0.7972222222222223","0.009001028747788705"
"2","360","1000","0.40361747240704615","0.01528012483758881","0.767361111111111","0.006014065304058623"
"2","360","1200","0.41658002822612006","0.011635831664406604","0.7381944444444445","0.004959325297599238"
"2","360","1400","0.3908433794128148","0.010405380235614168","0.7034722222222223","0.009894310311649326"
"2","360","1600","0.4094505174981231","0.013834440352124012","0.675","0.009001028747788705"
"2","360","1800","0.4128936415772524","0.015016695559600063","0.6479166666666666","0.009291033444624768"
"2","360","2000","0.3930014268295988","0.012570925920192504","0.6145833333333334","0.007183389189436538"
"2","380","0","0","0","1","0"
"2","380","200","0.3611788679932247","0.008535559302436888","0.9138157894736842","0.01239568663251103"
"2","380","400","0.41981938988212864","0.0132068086649634","0.8578947368421053","0.01380011642329151"
"2","380","600","0.41101508140822657","0.01170811325643655","0.8013157894736842","0.024721439773757833"
"2","380","800","0.4096863082199317","0.013109403899359195","0.7697368421052633","0.024999999999999984"
"2","380","1000","0.4080230411425494","0.016744352234289134","0.7342105263157895","0.026772355196547106"
"2","380","1200","0.41097468761919836","0.012891756796831239","0.7026315789473684","0.024756431213456276"
"2","380","1400","0.4074917938605448","0.005077624822737924","0.6697368421052632","0.02297927525864864"
"2","380","1600","0.4071662225787731","0.007710075000279843","0.6427631578947368","0.02627463887857351"
"2","380","1800","0.4075757923069996","0.006896702032402714","0.6131578947368421","0.023757197480615538"
"2","380","2000","0.4052568752434232","0.016234473854577935","0.5907894736842105","0.01808911458535201"
"2","400","0","0","0","1","0"
"2","400","200","0.365814858142382","0.010688053186318004","0.91625","0.01681703005884213"
"2","400","400","0.4248579355992003","0.0026823148213183327","0.8662500000000001","0.01082531754730545"
"2","400","600","0.414162840431045","0.01952744364088974","0.8187500000000001","0.00910013736160063"
"2","400","800","0.4112022215889144","0.010525347068560554","0.779375","0.009901862198596805"
"2","400","1000","0.40386209690140135","0.0043874045635491155","0.7468750000000001","0.012421629321469882"
"2","400","1200","0.41053818090971356","0.00878908516967888","0.7125","0.010155048005794974"
"2","400","1400","0.3925366930074206","0.0017060148486448138","0.676875","0.011907849302036033"
"2","400","1600","0.41187643154840625","0.008852181946958596","0.649375","0.016712177446401143"
"2","400","1800","0.39165043130574206","0.006842155937518327","0.624375","0.01614146446268117"
"2","400","2000","0.4125136820217599","0.012784992088230123","0.59625","0.013287682265918315"
"2","420","0","0","0","1","0"
"2","420","200","0.3645796335091779","0.009373474553450096","0.9154761904761904","0.005455447255899832"
"2","420","400","0.41872690826295833","0.0046180944502171965","0.85","0.012821820969367848"
"2","420","600","0.41024416565743044","0.009804983566328236","0.8011904761904762","0.012876968840942825"
"2","420","800","0.4156765614808278","0.0036106006509089537","0.7648809523809523","0.016613435401134354"
"2","420","1000","0.4110915765932126","0.011670828467443415","0.7303571428571429","0.015464739353293545"
"2","420","1200","0.40500806100526665","0.005341927379591704","0.694047619047619","0.015105449452916083"
"2","420","1400","0.3912037830904374","0.009202107266114498","0.6535714285714286","0.011230929919114965"
"2","420","1600","0.4051642724172241","0.007555564696503971","0.6255952380952381","0.006157190733802716"
"2","420","1800","0.417954800867849","0.007150927515635853","0.6065476190476191","0.002594582704488519"
"2","420","2000","0.4001878365870451","0.01661689936888789","0.5791666666666666","0.006383217437359312"
"2","440","0","0","0","1","0"
"2","440","200","0.35932531769311044","0.006179646512083142","0.91875","0.017994417752401286"
"2","440","400","0.43587189756888234","0.004066846651282876","0.8482954545454545","0.021403191138451544"
"2","440","600","0.4172102881015992","0.014471254775623839","0.7874999999999999","0.006119505462652836"
"2","440","800","0.4130159246317309","0.010318111987293873","0.7443181818181819","0.00468534730183823"
"2","440","1000","0.4145736514131604","0.012478544441352433","0.70625","0.0033614089676702098"
"2","440","1200","0.42424202722799254","0.0027559892298002577","0.6698863636363636","0.0056533377108330535"
"2","440","1400","0.40187368159003906","0.01481455955588636","0.6403409090909091","0.011850371371939875"
"2","440","1600","0.4091126700897011","0.014051814348711004","0.6079545454545455","0.012500000000000027"
"2","440","1800","0.40306347620968247","0.01089451881835851","0.578409090909091","0.014056041905514731"
"2","440","2000","0.40841408322745376","0.007455018543564155","0.5647727272727272","0.012704931690339701"
"2","460","0","0","0","1","0"
"2","460","200","0.3621276852416896","0.004797214367829225","0.8858695652173912","0.01822071153721759"
"2","460","400","0.4325465836151968","0.003712527663632723","0.8168478260869565","0.02668583412432809"
"2","460","600","0.4213673462687385","0.016466942934001718","0.7701086956521739","0.01686534853172052"
"2","460","800","0.4077054965961516","0.01857238406008914","0.7266304347826087","0.01577959906625865"
"2","460","1000","0.41425551693235607","0.008572279233133789","0.6918478260869566","0.013167436347375794"
"2","460","1200","0.4078853838983032","0.003302591475801999","0.6581521739130435","0.008746454858386451"
"2","460","1400","0.41068303787427307","0.00517513463413923","0.6277173913043478","0.01378121992728907"
"2","460","1600","0.41712486725645137","0.010082187132265212","0.596195652173913","0.010468130589270788"
"2","460","1800","0.417663163780991","0.014145043500904557","0.5684782608695652","0.010254327317452815"
"2","460","2000","0.4053964972797295","0.00877312294938725","0.5456521739130435","0.01331244425425641"
"2","480","0","0","0","1","0"
"2","480","200","0.3822085164288735","0.0064776924317576715","0.8734375","0.008884751098558291"
"2","480","400","0.4321298500114945","0.0033660889513598053","0.8088541666666668","0.006140534438828935"
"2","480","600","0.41596593839210905","0.006939413608872596","0.7375","0.009432692852226497"
"2","480","800","0.42130909497055125","0.00826537141808946","0.690625","0.006830665129481227"
"2","480","1000","0.41678295423226","0.014420028556695936","0.6520833333333333","0.007064927065755462"
"2","480","1200","0.4125352328005759","0.013329266489814352","0.6213541666666667","0.00825155183216396"
"2","480","1400","0.41524447620844374","0.00608833917301598","0.5875","0.008960755486502705"
"2","480","1600","0.39840040674153976","0.00999728676861437","0.5619791666666667","0.010245997694221886"
"2","480","1800","0.4072606653176597","0.0153315784642048","0.5369791666666667","0.006968275083468587"
"2","480","2000","0.39234374451513654","0.010151536484795621","0.5140625","0.008761772833989975"
"2","500","0","0","0","1","0"
"2","500","200","0.38619624035839967","0.011944546704594975","0.864","0.011224972160321834"
"2","500","400","0.42041339071732864","0.010891158679505313","0.776","0.00509901951359279"
"2","500","600","0.4189194712068717","0.006117615147025487","0.7244999999999999","0.01107925990308018"
"2","500","800","0.4162049228793214","0.008830068645599475","0.6915","0.01275735082217303"
"2","500","1000","0.4151148648894851","0.008812309253763032","0.658","0.016613247725836163"
"2","500","1200","0.4127839488598932","0.010295408945633347","0.62","0.010488088481701524"
"2","500","1400","0.41545467066955805","0.01219712075939478","0.5825","0.01321930406640225"
"2","500","1600","0.40350376533371946","0.008322025437987842","0.5585","0.013518505834595747"
"2","500","1800","0.40573753023550496","0.006438730933522258","0.536","0.016673332000533083"
"2","500","2000","0.4046531066686837","0.009070072181446264","0.52","0.017262676501632084"
"2","520","0","0","0","1","0"
"2","520","200","0.3770586812122747","0.013911011078899152","0.8274038461538462","0.013825772927450384"
"2","520","400","0.4250692490978205","0.012771437131863543","0.7533653846153846","0.007737248528572608"
"2","520","600","0.4224426117297998","0.008155002030187763","0.7004807692307693","0.009555099478053754"
"2","520","800","0.4142066147865383","0.005879778470984573","0.6524038461538462","0.013210222753878929"
"2","520","1000","0.4107602453100124","0.012893385961436755","0.6149038461538462","0.008313277147014698"
"2","520","1200","0.40789943092714287","0.0068502102128981356","0.5874999999999999","0.010576923076923072"
"2","520","1400","0.4086695962950881","0.010712221957571816","0.5625","0.009852837274961165"
"2","520","1600","0.41925660863196074","0.00802918663314715","0.5375","0.008327167344081152"
"2","520","1800","0.4061274485456764","0.004548337694490492","0.5177884615384615","0.005829017140856828"
"2","520","2000","0.40990741738875724","0.007049397173037706","0.49278846153846156","0.007243518833326615"
"2","540","0","0","0","1","0"
"2","540","200","0.38097998382939885","0.008860098178232793","0.8199074074074073","0.009831833602590415"
"2","540","400","0.43822548902393316","0.0059051995040801265","0.7379629629629629","0.008929306260178644"
"2","540","600","0.4131332855325568","0.009004110662340022","0.6842592592592592","0.011601818598279315"
"2","540","800","0.41238206055788745","0.011097455037952621","0.6351851851851852","0.014404027024170441"
"2","540","1000","0.41669262072101754","0.011323256238754483","0.5958333333333333","0.015569603445185386"
"2","540","1200","0.4090219320505388","0.008844151286763483","0.5685185185185185","0.006000685831859109"
"2","540","1400","0.4108712967884564","0.011621068014967964","0.537037037037037","0.004721314364437754"
"2","540","1600","0.41434910966029187","0.017955922669116473","0.5157407407407408","0.0064814814814814735"
"2","540","1800","0.41467052430082885","0.013625161400364938","0.49212962962962964","0.011812361872382488"
"2","540","2000","0.3969504750977263","0.022569329346154167","0.4731481481481481","0.01788259992206294"
"2","560","0","0","0","1","0"
"2","560","200","0.3894702875902496","0.011105178732850165","0.8035714285714286","0.014003917090498313"
"2","560","400","0.4341906908638202","0.014980402892525824","0.7241071428571428","0.008035714285714297"
"2","560","600","0.41934127631460955","0.008273567141919479","0.6616071428571428","0.01075142373106455"
"2","560","800","0.4174653187729513","0.006465034662094259","0.6209821428571429","0.010889563319330737"
"2","560","1000","0.4179516942304849","0.010524023724454415","0.5870535714285714","0.016958410636805886"
"2","560","1200","0.4304958063527359","0.007139282022245065","0.5584821428571428","0.016139488823683264"
"2","560","1400","0.404667022363417","0.01564619185505842","0.5276785714285714","0.009235786100704075"
"2","560","1600","0.40719587299091675","0.012601718036284558","0.5013392857142858","0.005412658773652722"
"2","560","1800","0.4063955306085146","0.011266744501538105","0.478125","0.005972807214401633"
"2","560","2000","0.40579573164873844","0.004347813309368174","0.45624999999999993","0.008035714285714302"
"2","580","0","0","0","1","0"
"2","580","200","0.3866119224243999","0.012894499165905134","0.7896551724137931","0.005314150002559464"
"2","580","400","0.4348105360578714","0.009367354063792495","0.706896551724138","0.008534047359147994"
"2","580","600","0.41709975444764114","0.011002939855437367","0.6474137931034483","0.007365520470101309"
"2","580","800","0.41499317567580396","0.005164800432608373","0.6077586206896551","0.0031082338581586025"
"2","580","1000","0.422125309278521","0.005244183439307958","0.5719827586206896","0.008302310467352685"
"2","580","1200","0.4120136804931574","0.013555341457198406","0.5362068965517242","0.006334887265818569"
"2","580","1400","0.4090118273573788","0.007440092319920666","0.5125","0.0056365072545784866"
"2","580","1600","0.41251492570986936","0.012333900609155759","0.4935344827586207","0.0018788357515261561"
"2","580","1800","0.4085169124593416","0.004641006654258457","0.4719827586206896","0.009857410884508012"
"2","580","2000","0.4122085245387821","0.008514787107982803","0.4504310344827587","0.004111806902659256"
"2","600","0","0","0","1","0"
"2","600","200","0.38684251780216866","0.013437523723704303","0.77","0.01252774698197743"
"2","600","400","0.4375824245167708","0.009361669529605076","0.6783333333333333","0.0056519416526043895"
"2","600","600","0.42649234054730234","0.00653875337795276","0.62625","0.006808389432653405"
"2","600","800","0.42215312099645563","0.013342266506131859","0.5895833333333333","0.012713455251993648"
"2","600","1000","0.4080352373028549","0.005894337599382279","0.5541666666666667","0.012555432644432797"
"2","600","1200","0.41433821475298627","0.008885444092429317","0.5216666666666667","0.009204467514322703"
"2","600","1400","0.4156215511052443","0.007423131583741176","0.4975","0.010307764064044161"
"2","600","1600","0.3923977849431434","0.010590566290052672","0.47375","0.00828108621431324"
"2","600","1800","0.40464843032058395","0.009740629205803352","0.45583333333333337","0.01304372986874877"
"2","600","2000","0.4200560564411733","0.012209171452318882","0.44","0.011180339887498938"
"2","620","0","0","0","1","0"
"2","620","200","0.38272790701990544","0.008369880757500519","0.7495967741935484","0.007932385311655665"
"2","620","400","0.4337365770094161","0.008576862892360627","0.6653225806451613","0.009016403135079799"
"2","620","600","0.41822676498895417","0.015018238051022818","0.6088709677419355","0.0076080493000456545"
"2","620","800","0.41936726574289573","0.0034956287571464005","0.5637096774193548","0.005645161290322589"
"2","620","1000","0.41345803345309895","0.013033340482290424","0.532258064516129","0.003606561254031903"
"2","620","1200","0.41523356374866455","0.01426219275511332","0.5048387096774194","0.005926184861572209"
"2","620","1400","0.41561560789318813","0.017073883254311643","0.4766129032258064","0.0033250851819497215"
"2","620","1600","0.40299383377334885","0.011718946366805476","0.4564516129032258","0.00830292753305401"
"2","620","1800","0.4076865226537455","0.006604184477704876","0.432258064516129","0.006937359086324704"
"2","620","2000","0.4006517903474754","0.020500091331032998","0.4137096774193548","0.009843996464301383"
"2","640","0","0","0","1","0"
"2","640","200","0.38840408120282743","0.004003170090248321","0.7203125","0.004815948439819491"
"2","640","400","0.43299095328363013","0.013328533528281441","0.6402343749999999","0.009268601966956787"
"2","640","600","0.4224675066272131","0.011298880072664795","0.586328125","0.012371162204775884"
"2","640","800","0.41420631571169403","0.008744883414956854","0.5546875","0.013576677497642771"
"2","640","1000","0.4162510562326448","0.013131607512379411","0.521484375","0.015364031593200902"
"2","640","1200","0.4149258636324557","0.010637680642803854","0.497265625","0.015600566834152996"
"2","640","1400","0.41350124185684434","0.012339185929042155","0.470703125","0.012272092244066415"
"2","640","1600","0.4139701941109536","0.013677865413996045","0.44609374999999996","0.016846764572537365"
"2","640","1800","0.40934255801009906","0.015667752518845494","0.426953125","0.02044353766895237"
"2","640","2000","0.41361843831495476","0.014733977907439884","0.408984375","0.02347327998058377"
"2","660","0","0","0","1","0"
"2","660","200","0.3824202270646105","0.004381316955532132","0.7102272727272727","0.006001128605210168"
"2","660","400","0.4425595061041238","0.010891141074063186","0.631439393939394","0.004200960797882345"
"2","660","600","0.42361272534751404","0.005755907262637622","0.5784090909090909","0.007528260194830221"
"2","660","800","0.4174043091015141","0.009480153904944647","0.5382575757575758","0.007374213005277222"
"2","660","1000","0.4063258206069112","0.008199284207018464","0.5034090909090909","0.006636899798460306"
"2","660","1200","0.4252583726513874","0.012441458880955459","0.4738636363636364","0.01130667542166613"
"2","660","1400","0.4213097489204693","0.007794413143709943","0.4522727272727273","0.014864709750264075"
"2","660","1600","0.40062425957909775","0.01363617215849332","0.42765151515151517","0.01300627629802227"
"2","660","1800","0.40668915911567083","0.010268696837104978","0.40643939393939393","0.01485988276207047"
"2","660","2000","0.4039776115905258","0.005346056086510962","0.38522727272727275","0.013652137341621275"
"2","680","0","0","0","1","0"
"2","680","200","0.37960131449656026","0.006556393292836276","0.7069852941176471","0.011408912242046258"
"2","680","400","0.4323141231256489","0.012998832425193587","0.6194852941176471","0.00966429369712858"
"2","680","600","0.41728058067078916","0.005255482706260021","0.5661764705882353","0.013029444960786282"
"2","680","800","0.4208236419402687","0.003128952388144248","0.5308823529411764","0.013873501664789118"
"2","680","1000","0.41117055569955785","0.007722992340629146","0.5007352941176471","0.012014804881153062"
"2","680","1200","0.4164439569130953","0.003128566853962384","0.47279411764705886","0.014047774393046174"
"2","680","1400","0.41399111071568045","0.014361820903593055","0.44926470588235295","0.01694370385559253"
"2","680","1600","0.4075167526915574","0.016798750847583865","0.4253676470588235","0.01864155490306944"
"2","680","1800","0.4184558491196924","0.012360512559557335","0.4084558823529412","0.018670535184697978"
"2","680","2000","0.39881013167982454","0.02140241317148657","0.39264705882352935","0.019784741245696635"
"2","700","0","0","0","1","0"
"2","700","200","0.38592354896320424","0.008181303503825677","0.6896428571428571","0.003694314440281639"
