"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 2 Constant Growback.nlogo"
"experiment"
"02/27/2024 20:42:21:318 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"max-initial-vision","initial-population","[step]","(mean) gini-index","(std) gini-index","(mean) survival-ratio","(std) survival-ratio"
"2","400","1000","0.3063501560271027","0.008004455569798717","0.9668749999999999","0.005694020986965184"
"2","400","1200","0.3066853139304623","0.008235947661572575","0.9668749999999999","0.005694020986965184"
"2","400","1400","0.30633577739148193","0.008015525595592625","0.96625","0.005448623679425847"
"2","400","1600","0.30678829284389586","0.008196990573949093","0.96625","0.005448623679425847"
"2","400","1800","0.3069535366306238","0.00801393287227491","0.96625","0.005448623679425847"
"2","400","2000","0.30660725324265714","0.007969272415188655","0.96625","0.005448623679425847"
"2","420","0","0","0","1","0"
"2","420","200","0.3119245924952099","0.013644415338235684","0.9589285714285715","0.00796374295253551"
"2","420","400","0.3094379744435579","0.014287236150985917","0.9541666666666666","0.0074106545226123605"
"2","420","600","0.3096944447234642","0.014555594621079375","0.9529761904761904","0.008139758530462721"
"2","420","800","0.30878262878094104","0.014384693730120766","0.9511904761904761","0.0076227669493248405"
"2","420","1000","0.3080666128249077","0.014091218989150738","0.95","0.00841793787126844"
"2","420","1200","0.3066558143660003","0.013061908411376999","0.9482142857142857","0.006601509825243725"
"2","420","1400","0.3062833791059779","0.013131103580559142","0.9476190476190476","0.006941609398625381"
"2","420","1600","0.3063679712007662","0.012744369743633409","0.9476190476190476","0.006941609398625381"
"2","420","1800","0.3066009221197119","0.012824334680683681","0.9476190476190476","0.006941609398625381"
"2","420","2000","0.3067086451099055","0.012711931635412229","0.9476190476190476","0.006941609398625381"
"2","440","0","0","0","1","0"
"2","440","200","0.3129427828390312","0.0012573484783174123","0.9482954545454545","0.010211477702051957"
"2","440","400","0.31250881086997373","0.0022320266545592855","0.9414772727272727","0.009824782082835536"
"2","440","600","0.31128847288787975","0.003981142852476341","0.9375","0.00795454545454544"
"2","440","800","0.3095112953990067","0.005172023193204611","0.9357954545454545","0.007934227297595976"
"2","440","1000","0.30852807885233935","0.0044321422326492575","0.9352272727272727","0.008728574713487055"
"2","440","1200","0.3070761955358441","0.003975498928963545","0.9335227272727273","0.009144020988313142"
"2","440","1400","0.30584832332924566","0.004676216162445566","0.9306818181818182","0.007276277542537343"
"2","440","1600","0.30488529165405576","0.005150820907472426","0.9295454545454546","0.007005015912464769"
"2","440","1800","0.3039119391048777","0.005515739041072171","0.9284090909090909","0.00590471866216663"
"2","440","2000","0.30305313096820063","0.005036030035648691","0.9272727272727272","0.006224119971649589"
"2","460","0","0","0","1","0"
"2","460","200","0.3196218525963123","0.004320801259242693","0.9418478260869564","0.007271243565358501"
"2","460","400","0.3134728481438634","0.003059401991842372","0.9282608695652175","0.007685943273766832"
"2","460","600","0.3111683956022317","0.0030138408347391865","0.9239130434782609","0.007987466552553833"
"2","460","800","0.30922927703587244","0.004482743165725703","0.921195652173913","0.008610314955301538"
"2","460","1000","0.30763632528269996","0.0064911267661364935","0.9184782608695652","0.011757232419991253"
"2","460","1200","0.30642397912267005","0.0073281447749162275","0.9173913043478261","0.012201056696001963"
"2","460","1400","0.3047003159818374","0.006800497118046958","0.9157608695652173","0.011438894119483239"
"2","460","1600","0.3034676401596156","0.006998376456984659","0.9141304347826087","0.012722499902956094"
"2","460","1800","0.3025516838897222","0.007765621671373343","0.9130434782608696","0.012768847961381205"
"2","460","2000","0.3023214375976521","0.007873313995115903","0.9130434782608696","0.012768847961381205"
"2","480","0","0","0","1","0"
"2","480","200","0.3130786255081908","0.014689468863037168","0.9276041666666668","0.0017274087449767647"
"2","480","400","0.3041860927141975","0.012990471256640946","0.9130208333333334","0.004000596743681553"
"2","480","600","0.29927035873457897","0.013601942108817683","0.9072916666666666","0.0023292374765622728"
"2","480","800","0.29534433569663554","0.01362528488133591","0.9031250000000001","0.003124999999999989"
"2","480","1000","0.29372531793360573","0.012668459401613699","0.9020833333333333","0.00329403922934205"
"2","480","1200","0.29132325688646105","0.01211705634333268","0.8994791666666666","0.0037194939731993878"
"2","480","1400","0.2887580529802315","0.012555912686073263","0.8963541666666667","0.0037194939731993878"
"2","480","1600","0.2875868994755326","0.012961000325780528","0.8953125","0.0037194939731993878"
"2","480","1800","0.28639383920878747","0.01232049809857513","0.8942708333333332","0.004968433340713278"
"2","480","2000","0.286217818641371","0.012401582279026034","0.8942708333333332","0.004968433340713278"
"2","500","0","0","0","1","0"
"2","500","200","0.3167423895672455","0.010640081816490805","0.914","0.004242640687119289"
"2","500","400","0.3062447202566447","0.008429366846725276","0.899","0.0030000000000000027"
"2","500","600","0.300501691229281","0.009490968073407265","0.892","0.004690415759823434"
"2","500","800","0.29883954176224853","0.00872354839819168","0.8905000000000001","0.003570714214271428"
"2","500","1000","0.296628115960081","0.009255838758213389","0.889","0.0030000000000000027"
"2","500","1200","0.29520372769337005","0.008830255177333417","0.888","0.0037416573867739447"
"2","500","1400","0.29293035249223115","0.009288967709013479","0.8855000000000001","0.0038405728739343077"
"2","500","1600","0.29109311401005267","0.008754375177967044","0.884","0.005656854249492385"
"2","500","1800","0.2902149808485762","0.008943669534868666","0.8835000000000001","0.006383572667401857"
"2","500","2000","0.2891939361276488","0.00897809692657076","0.8825000000000001","0.006538348415311016"
"2","520","0","0","0","1","0"
"2","520","200","0.3138922828552767","0.009584928543585646","0.8903846153846153","0.013800673167699347"
"2","520","400","0.30772911306426864","0.007382775153565532","0.8807692307692307","0.012086351048054349"
"2","520","600","0.30226045604540536","0.0047027966235000575","0.8745192307692308","0.01234182466633984"
"2","520","800","0.2992811696024767","0.0038239858340085075","0.8721153846153846","0.012351185171793391"
"2","520","1000","0.29676826266182377","0.004304640951707962","0.8701923076923077","0.01307833702763023"
"2","520","1200","0.2958699764778495","0.004632548336470701","0.8697115384615385","0.012490751016121711"
"2","520","1400","0.2938685155873699","0.004267191613279719","0.8682692307692308","0.01307833702763023"
"2","520","1600","0.29322845115453144","0.003685197002931372","0.8677884615384616","0.013825772927450384"
"2","520","1800","0.29276244707327403","0.0035183005085220073","0.8677884615384616","0.013825772927450384"
"2","520","2000","0.2922009798385242","0.0038606489218477053","0.8673076923076923","0.013733516208736245"
"2","540","0","0","0","1","0"
"2","540","200","0.31635692868341847","0.007146030273534978","0.8796296296296295","0.00292803487052629"
"2","540","400","0.3043899991168298","0.006159818253149018","0.8652777777777778","0.002018008770157708"
"2","540","600","0.29894610229864804","0.0068023928012480965","0.8601851851851852","0.0030709488799587122"
"2","540","800","0.2963721070625707","0.006435359605517182","0.8583333333333334","0.0030709488799587122"
"2","540","1000","0.2936782923372563","0.006719077271736118","0.8560185185185186","0.003556085994383623"
"2","540","1200","0.2927287270080297","0.008007488221272889","0.8555555555555556","0.004140866624999629"
"2","540","1400","0.29137420929205954","0.007958525302256289","0.8550925925925926","0.004009376869372422"
"2","540","1600","0.29077289508797705","0.007915073382408051","0.8546296296296296","0.0033384734032074065"
"2","540","1800","0.28999509416400115","0.007974665261768286","0.8541666666666666","0.0035560859943836224"
"2","540","2000","0.2890801642331048","0.007729046565253174","0.8537037037037036","0.0034644975803462545"
"2","560","0","0","0","1","0"
"2","560","200","0.3115862942657356","0.013731808590511261","0.8683035714285715","0.004067157847832262"
"2","560","400","0.3004595721227404","0.012762140677342255","0.8544642857142857","0.005717075211993634"
"2","560","600","0.29779190580725684","0.012760584522894237","0.8526785714285714","0.0052822140920532525"
"2","560","800","0.29664939523017947","0.012851585006441478","0.8517857142857144","0.005503941074079468"
"2","560","1000","0.295272328728196","0.013151619089829559","0.8508928571428571","0.004808182863512933"
"2","560","1200","0.29454750075560376","0.013463962654924106","0.8508928571428571","0.004808182863512933"
"2","560","1400","0.29380922223044753","0.013499474085334771","0.8504464285714286","0.004951132368932758"
"2","560","1600","0.2920470642867829","0.011874555742820163","0.8486607142857142","0.006484749574256205"
"2","560","1800","0.29164186996177993","0.012200036287413719","0.8482142857142857","0.006561133239597775"
"2","560","2000","0.291379476186736","0.012377090535353272","0.8482142857142857","0.006561133239597775"
"2","580","0","0","0","1","0"
"2","580","200","0.31473575861818964","0.0035291723853597837","0.8642241379310345","0.00714789825507629"
"2","580","400","0.3098681314225792","0.003761735754347862","0.8560344827586206","0.007947883152838684"
"2","580","600","0.30810365728784184","0.0036032930710315813","0.853448275862069","0.008706469774450058"
"2","580","800","0.3069979365720674","0.0029085477654688025","0.853448275862069","0.008706469774450058"
"2","580","1000","0.3060145721914591","0.0026350090839356776","0.8530172413793105","0.008302310467352685"
"2","580","1200","0.3054586438013297","0.00261807504989483","0.8530172413793105","0.008302310467352685"
"2","580","1400","0.30504150596011537","0.002356507615974457","0.8530172413793102","0.008302310467352685"
"2","580","1600","0.3051075823656137","0.002137322200909679","0.8530172413793102","0.008302310467352685"
"2","580","1800","0.3050215386598042","0.0021890845717270286","0.8530172413793102","0.008302310467352685"
"2","580","2000","0.3050737979489968","0.0021620477989670803","0.8530172413793102","0.008302310467352685"
"2","600","0","0","0","1","0"
"2","600","200","0.3107852692417497","0.0020447238717648903","0.8466666666666667","0.009204467514322724"
"2","600","400","0.29992544914747177","0.002652622010802567","0.8370833333333334","0.010825317547305494"
"2","600","600","0.2974668820652034","0.0029725273025325402","0.835","0.011547005383792542"
"2","600","800","0.2967737523770204","0.0024304222489854406","0.8345833333333333","0.011326897682556845"
"2","600","1000","0.2967578976655222","0.002004185876261459","0.8345833333333333","0.011326897682556845"
"2","600","1200","0.2961646574585437","0.0019036718572042791","0.8345833333333333","0.011326897682556845"
"2","600","1400","0.2955324191704381","0.0022173295864382817","0.8345833333333333","0.011326897682556845"
"2","600","1600","0.29497407902796635","0.0025574159525182157","0.8345833333333333","0.011326897682556845"
"2","600","1800","0.2946676446944938","0.002492484030476912","0.8345833333333333","0.011326897682556845"
"2","600","2000","0.2944724480769859","0.0024768225027892356","0.8345833333333333","0.011326897682556845"
"2","620","0","0","0","1","0"
"2","620","200","0.30537724193992644","0.01384905879201138","0.8403225806451613","0.006034931268990229"
"2","620","400","0.30079620126358375","0.013159485985576353","0.8354838709677419","0.0047023805603590915"
"2","620","600","0.30065211906603695","0.012870958422051056","0.8350806451612904","0.005020120805640591"
"2","620","800","0.30075015928279675","0.012993964590539754","0.8350806451612904","0.005020120805640591"
"2","620","1000","0.30020554358057105","0.012852533362728099","0.8346774193548387","0.004342874844463293"
"2","620","1200","0.29982653988879854","0.012639203511958939","0.8346774193548387","0.004342874844463293"
"2","620","1400","0.29985253221133945","0.012574762589081849","0.8346774193548387","0.004342874844463293"
"2","620","1600","0.29963246468703686","0.0127960618665709","0.8346774193548387","0.004342874844463293"
"2","620","1800","0.2991626793005901","0.012457375350986325","0.8346774193548387","0.004342874844463293"
"2","620","2000","0.29891504928952484","0.012434565016802205","0.8346774193548387","0.004342874844463293"
"2","640","0","0","0","1","0"
"2","640","200","0.3120459283058739","0.004847624143989873","0.83828125","0.01540865853384065"
"2","640","400","0.3068868322379092","0.007011417742261046","0.832421875","0.012902456691338847"
"2","640","600","0.30726479453102723","0.008142563175281572","0.831640625","0.013367139556459892"
"2","640","800","0.30693488129848107","0.00841926869172809","0.831640625","0.013367139556459892"
"2","640","1000","0.3056207159274059","0.00874528347166794","0.83125","0.013441133229754095"
"2","640","1200","0.30510400869581944","0.00849888630396525","0.83125","0.013441133229754095"
"2","640","1400","0.30510929791665553","0.008338664436034393","0.83125","0.013441133229754095"
"2","640","1600","0.30522584721990487","0.008268919099068931","0.83125","0.013441133229754095"
"2","640","1800","0.30510912282698954","0.008329118971364674","0.83125","0.013441133229754095"
"2","640","2000","0.30498377205573934","0.008427555610853966","0.83125","0.013441133229754095"
"2","660","0","0","0","1","0"
"2","660","200","0.32004430164653697","0.003394750504215619","0.831060606060606","0.006818181818181825"
"2","660","400","0.314479578732666","0.005081884426202406","0.8238636363636362","0.00628148634537006"
"2","660","600","0.31266181315927655","0.004832909034055391","0.821590909090909","0.005289484865063957"
"2","660","800","0.31133031950900175","0.004303134750824527","0.8204545454545454","0.005303030303030278"
"2","660","1000","0.31012568329781875","0.0030966333456776927","0.8200757575757576","0.005289484865063968"
"2","660","1200","0.30949895380356685","0.0032547563559308505","0.8196969696969697","0.005567022142689009"
"2","660","1400","0.30908274614894526","0.0035900095430454744","0.8196969696969697","0.005567022142689009"
"2","660","1600","0.3087046237744282","0.00404585520004887","0.8193181818181818","0.00590471866216661"
"2","660","1800","0.3083724829766616","0.004254459639604977","0.8189393939393939","0.006201024827176094"
"2","660","2000","0.308293207996202","0.004436455981821368","0.8189393939393939","0.006201024827176094"
"2","680","0","0","0","1","0"
"2","680","200","0.3130714262745784","0.006339283361676771","0.8154411764705882","0.006367833851356144"
"2","680","400","0.30776738957933714","0.003483614605382779","0.8066176470588236","0.004708179586347666"
"2","680","600","0.30455771284671196","0.004935701629239117","0.8040441176470587","0.006357211935952441"
"2","680","800","0.30292979849526713","0.003930358963971896","0.8029411764705883","0.005502437333491115"
"2","680","1000","0.3010244613780673","0.005335084296831923","0.8014705882352942","0.00578971167206753"
"2","680","1200","0.3000133935143079","0.005615804362660531","0.8011029411764705","0.005340382002328683"
"2","680","1400","0.2994739723226709","0.005175918082717476","0.800735294117647","0.004932502891543682"
"2","680","1600","0.29912117544416916","0.005210962536135938","0.800735294117647","0.004932502891543682"
"2","680","1800","0.2984793361424163","0.0060281275388052846","0.8003676470588236","0.004918782411860193"
"2","680","2000","0.29774699933809956","0.00574067987074972","0.7999999999999999","0.004532657355124276"
"2","700","0","0","0","1","0"
"2","700","200","0.30761504381791244","0.004710103073072362","0.8078571428571428","0.0086602540378444"
